reported_hunt_year,model_target_year,source_file,source_file_sha256,source_page,source_class,data_granularity,report_family,species,hunt_code,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,percent_success,average_days,hunter_satisfaction,parse_status,input_family,male_harvest,female_harvest,harvest_objective,average_age,percent_female,percent_5yr_plus,date_inspected,date_harvested,location_of_kill,days_hunted,wound,horn_length_left,horn_length_right,base_circumference_left,base_circumference_right,age_of_sheep,page_title,harvest_quality_year,quality_feature_status,trend_feature_eligible,trend_feature_note,quota_use_status,draw_probability_use_status,do_not_use_for_permit_quota,do_not_use_for_p_draw_directly,raw_record,do_not_use_directly_for_p_draw,average_harvest_age_2023,average_harvest_age_3yr_2023,percent_mature_or_5_plus_2023,percent_mature_or_5_plus_3yr_2023,age_data_available_2023,age_source_package_2023,age_mapping_status_2023,age_match_confidence_2023,age_candidate_count_2023
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5078,"Plateau, Parker Mtn",Limited Entry,Muzzleloader,10.0,9.0,9.0,100.0,1.4,4.4,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"PB5078 Plateau, Parker Mtn Limited Entry Muzzleloader 10 9 9 1.4 100.0 4.4",True,3.1,2.8,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,3
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5300,Antelope Creek,CWMU,Any Legal Weapon,9.0,9.0,9.0,100.0,1.7,4.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5300 Antelope Creek CWMU Any Legal Weapon 9 9 9 1.7 100.0 4.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5302,Deseret,CWMU,Any Legal Weapon,36.0,36.0,36.0,100.0,2.0,4.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5302 Deseret CWMU Any Legal Weapon 36 36 36 2.0 100.0 4.2,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5303,Ensign Ranches,CWMU,Any Legal Weapon,2.0,2.0,2.0,100.0,1.0,2.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5303 Ensign Ranches CWMU Any Legal Weapon 2 2 2 1.0 100.0 2.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5305,Park Valley,CWMU,Any Legal Weapon,3.0,3.0,3.0,100.0,2.3,4.3,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5305 Park Valley CWMU Any Legal Weapon 3 3 3 2.3 100.0 4.3,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5306,Rabbit Creek,CWMU,Any Legal Weapon,1.0,1.0,1.0,100.0,1.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5306 Rabbit Creek CWMU Any Legal Weapon 1 1 1 1.0 100.0 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5307,RLF Deep Creek,CWMU,Any Legal Weapon,5.0,5.0,4.0,80.0,1.3,4.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5307 RLF Deep Creek CWMU Any Legal Weapon 5 5 4 1.3 80.0 4.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5309,Skull Valley South,CWMU,Any Legal Weapon,4.0,4.0,4.0,100.0,1.5,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5309 Skull Valley South CWMU Any Legal Weapon 4 4 4 1.5 100.0 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,17,harvest_results,hunt_code_aggregate,,Pronghorn,PB5311,The Rose of Snowville,CWMU,Any Legal Weapon,5.0,5.0,4.0,80.0,2.2,3.6,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5311 The Rose of Snowville CWMU Any Legal Weapon 5 5 4 2.2 80.0 3.6,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,17,harvest_results,hunt_code_aggregate,,Pronghorn,PB5312,TL Bar Ranch,CWMU,Any Legal Weapon,2.0,2.0,0.0,0.0,2.5,3.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5312 TL Bar Ranch CWMU Any Legal Weapon 2 2 0 2.5 0.0 3.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,17,harvest_results,hunt_code_aggregate,,Pronghorn,PB5313,West Willow Creek Ranch,CWMU,Any Legal Weapon,2.0,2.0,0.0,0.0,3.5,2.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5313 West Willow Creek Ranch CWMU Any Legal Weapon 2 2 0 3.5 0.0 2.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,17,harvest_results,hunt_code_aggregate,,Pronghorn,PB5314,Westlake,CWMU,Any Legal Weapon,6.0,6.0,6.0,100.0,1.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5314 Westlake CWMU Any Legal Weapon 6 6 6 1.0 100.0 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,17,harvest_results,hunt_code_aggregate,,Pronghorn,PB5315,Zane,CWMU,Any Legal Weapon,5.0,5.0,3.0,66.7,4.0,3.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5315 Zane CWMU Any Legal Weapon 5 5 3 4.0 66.7 3.7,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5325,Allen Ranch,CWMU,Any Legal Weapon,2.0,2.0,2.0,100.0,1.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5325 Allen Ranch CWMU Any Legal Weapon 2 2 2 1.0 100.0 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5326,Cedar Springs,CWMU,Any Legal Weapon,4.0,3.0,3.0,100.0,1.3,4.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5326 Cedar Springs CWMU Any Legal Weapon 4 3 3 1.3 100.0 4.7,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5327,Cottonwood Ridge,CWMU,Any Legal Weapon,10.0,10.0,10.0,100.0,1.2,4.4,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5327 Cottonwood Ridge CWMU Any Legal Weapon 10 10 10 1.2 100.0 4.4,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5328,Pahvant Ensign,CWMU,Any Legal Weapon,7.0,7.0,7.0,100.0,1.7,4.3,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5328 Pahvant Ensign CWMU Any Legal Weapon 7 7 7 1.7 100.0 4.3,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5329,Snowville Flat,CWMU,Any Legal Weapon,3.0,3.0,3.0,100.0,1.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5329 Snowville Flat CWMU Any Legal Weapon 3 3 3 1.0 100.0 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5330,George Creek,CWMU,Any Legal Weapon,2.0,2.0,2.0,100.0,2.5,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5330 George Creek CWMU Any Legal Weapon 2 2 2 2.5 100.0 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5331,Mt Dutton/Paunsaugunt,Limited Entry,Any Legal Weapon,39.0,39.0,30.0,75.7,2.5,3.2,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5331 Mt Dutton/Paunsaugunt Limited Entry Any Legal Weapon 39 39 30 2.5 75.7 3.2,True,3.4,3.3,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,2
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,15,harvest_results,hunt_code_aggregate,,Pronghorn,PB5332,Mt Dutton/Paunsaugunt,Limited Entry,Archery,9.0,8.0,3.0,42.9,7.1,2.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5332 Mt Dutton/Paunsaugunt Limited Entry Archery 9 8 3 7.1 42.9 2.7,True,3.4,3.3,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,2
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5337,Heist,CWMU,Any Legal Weapon,5.0,5.0,5.0,100.0,3.3,4.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5337 Heist CWMU Any Legal Weapon 5 5 5 3.3 100.0 4.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5338,Castle Valley Outdooors,CWMU,Any Legal Weapon,3.0,3.0,3.0,100.0,1.3,4.3,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5338 Castle Valley Outdooors CWMU Any Legal Weapon 3 3 3 1.3 100.0 4.3,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5339,Iron Spring,CWMU,Any Legal Weapon,2.0,1.0,1.0,100.0,1.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5339 Iron Spring CWMU Any Legal Weapon 2 1 1 1.0 100.0 5.0,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5341,Sweetwater,CWMU,Any Legal Weapon,2.0,0.0,,,,,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5341 Sweetwater CWMU Any Legal Weapon 2 0 — — — —,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,16,harvest_results,hunt_code_aggregate,,Pronghorn,PB5342,Salt Wells,CWMU,Any Legal Weapon,5.0,3.0,3.0,100.0,6.5,3.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Limited Entry Buck Pronghorn,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,PB5342 Salt Wells CWMU Any Legal Weapon 5 3 3 6.5 100.0 3.5,True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,18,harvest_results,hunt_code_aggregate,,Rocky Mountain Bighorn Sheep,RS6701,"Book Cliffs, South",OIAL,Any Legal Weapon,5.0,5.0,5.0,100.0,8.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Once-in-a-Lifetime Rocky Mountain Bighorn Sheep,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"RS6701 Book Cliffs, South OIAL Any Legal Weapon 5 5 5 8.0 100.0 5.0",True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,18,harvest_results,hunt_code_aggregate,,Rocky Mountain Bighorn Sheep,RS6703,"Box Elder, Newfoundland Mtn",OIAL,Any Legal Weapon,6.0,6.0,6.0,100.0,2.5,4.7,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Once-in-a-Lifetime Rocky Mountain Bighorn Sheep,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"RS6703 Box Elder, Newfoundland Mtn OIAL Any Legal Weapon 6 6 6 2.5 100.0 4.7",True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,18,harvest_results,hunt_code_aggregate,,Rocky Mountain Bighorn Sheep,RS6704,"Box Elder, Newfoundland Mtn",OIAL,Any Legal Weapon,6.0,6.0,6.0,100.0,2.2,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Once-in-a-Lifetime Rocky Mountain Bighorn Sheep,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"RS6704 Box Elder, Newfoundland Mtn OIAL Any Legal Weapon 6 6 6 2.2 100.0 4.5",True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,18,harvest_results,hunt_code_aggregate,,Rocky Mountain Bighorn Sheep,RS6708,"North Slope, Three Corners",OIAL,Any Legal Weapon,2.0,2.0,2.0,100.0,2.5,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Once-in-a-Lifetime Rocky Mountain Bighorn Sheep,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"RS6708 North Slope, Three Corners OIAL Any Legal Weapon 2 2 2 2.5 100.0 5.0",True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,18,harvest_results,hunt_code_aggregate,,Rocky Mountain Bighorn Sheep,RS6709,"North Slope, Summit/West Daggett",OIAL,Any Legal Weapon,3.0,3.0,3.0,100.0,19.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Once-in-a-Lifetime Rocky Mountain Bighorn Sheep,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"RS6709 North Slope, Summit/West Daggett OIAL Any Legal Weapon 3 3 3 19.0 100.0 5.0",True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,18,harvest_results,hunt_code_aggregate,,Rocky Mountain Bighorn Sheep,RS6712,"Nine Mile, Gray Canyon",OIAL,Any Legal Weapon,5.0,5.0,5.0,100.0,6.6,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Once-in-a-Lifetime Rocky Mountain Bighorn Sheep,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"RS6712 Nine Mile, Gray Canyon OIAL Any Legal Weapon 5 5 5 6.6 100.0 5.0",True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,18,harvest_results,hunt_code_aggregate,,Rocky Mountain Bighorn Sheep,RS6713,"Nine Mile, Jack Creek",OIAL,Any Legal Weapon,2.0,2.0,2.0,100.0,14.0,5.0,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Once-in-a-Lifetime Rocky Mountain Bighorn Sheep,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"RS6713 Nine Mile, Jack Creek OIAL Any Legal Weapon 2 2 2 14.0 100.0 5.0",True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,18,harvest_results,hunt_code_aggregate,,Rocky Mountain Bighorn Sheep,RS6720,"Fillmore, Oak Creek",OIAL,Any Legal Weapon,4.0,4.0,4.0,100.0,5.3,4.5,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Once-in-a-Lifetime Rocky Mountain Bighorn Sheep,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"RS6720 Fillmore, Oak Creek OIAL Any Legal Weapon 4 4 4 5.3 100.0 4.5",True,,,,,false,,,,
2023,2024,2023 Hunt Success.pdf,e956b40760fe0d96125d628100dc499ea88696989dd3bafa755e477b769ddb5f,18,harvest_results,hunt_code_aggregate,,Rocky Mountain Bighorn Sheep,RS6721,"Oquirrh-Stansbury, West",OIAL,Any Legal Weapon,4.0,4.0,4.0,100.0,4.0,4.8,OK,le_oial_all,,,,,,,,,,,,,,,,,2023 Once-in-a-Lifetime Rocky Mountain Bighorn Sheep,2023.0,HUNT_CODE_AGGREGATE_HARVEST_SUCCESS,True,Use as historical harvest/quality feature by hunt_code; do not use as quota or direct draw odds.,DO_NOT_USE_FOR_PERMIT_QUOTA,DO_NOT_USE_DIRECTLY_FOR_P_DRAW,True,True,"RS6721 Oquirrh-Stansbury, West OIAL Any Legal Weapon 4 4 4 4.0 100.0 4.8",True,,,,,false,,,,
