hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Oquirrh/Tintic,LO1620,927,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1620,927,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,449
Oquirrh/Tintic,LO1621,927,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1621,927,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,450
Oquirrh/Tintic,LO1622,927,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1622,927,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,451
Cedar/Stansbury,LO1623,925,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1623,925,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,452
Cedar/Stansbury,LO1624,925,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1624,925,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,453
Cedar/Stansbury,LO1625,925,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1625,925,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,454
Cache,LO1627,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1627,29,Buck,Deer,Restricted Rifle,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,455
Cache,LO1628,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1628,29,Buck,Deer,Restricted Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,456
Boulder/Kaiparowits,LO1629,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1629,455,Buck,Deer,Restricted Rifle,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,457
Boulder/Kaiparowits,LO1630,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1630,455,Buck,Deer,Restricted Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,458
Box Elder,LO1631,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,LO1631,607,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 DEER BUCK DRAW.xlsx,459
