source_file,hunt_code,hunt_name_subfile,permits_subfile,permits_master,comparison_status,hunt_name_master
24_youth_antlerless_drawing_odds_report.pdf,EA1242,Antlerless Elk - Buckskin Hills-jensen - Any Legal Weapon,7,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1243,Antlerless Elk - Buckskin Hills-jensen - Any Legal Weapon,14,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1244,Antlerless Elk - Yellowstone - Any Legal Weapon,20,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1245,Antlerless Elk - Yellowstone - Muzzleloader,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1250,"Antlerless Elk - North Slope, West Daggett - Any Legal Weapon",5,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1251,"Antlerless Elk - Southwest Desert, Burbank/garrison - Any Legal Weapon",3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1252,"Antlerless Elk - Southwest Desert, Burbank/garrison - Any Legal Weapon",0,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1254,Antlerless Elk - Pine Valley - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1256,Cwmu Antlerless Elk - Little Pole Canyon - Any Legal Weapon,2,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1261,Cwmu Antlerless Elk - Blackhawk - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1264,"Antlerless Elk - Wasatch Mtns, Rabbit Gulch - Any Legal Weapon",7,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1265,"Antlerless Elk - Wasatch Mtns, Tabby Mtn - Any Legal Weapon",19,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1266,"Antlerless Elk - Box Elder, Hansel Mtn - Any Legal Weapon",3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1267,Antlerless Elk - Cache - Any Legal Weapon,23,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA1269,Antlerless Elk - Ogden (excludes Hyrum) - Any Legal Weapon,28,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA2036,"Antlerless Elk - Oquirrh-stansbury, East - Any Legal Weapon",9,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA2037,Antlerless Elk - Yellowstone - Archery,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,EA2038,Antlerless Elk - Wasatch Mtns - Archery,4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1000,"Doe Pronghorn - Box Elder, Snowville - Any Legal Weapon",14,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1006,Doe Pronghorn - Parker Mtn - Any Legal Weapon,7,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1012,"Doe Pronghorn - Box Elder, Promontory - Any Legal Weapon",1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1016,Cwmu Doe Pronghorn - Zane - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1017,"Doe Pronghorn - Box Elder, West - Any Legal Weapon",8,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1025,Cwmu Doe Pronghorn - Cottonwood Ridge - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1026,Cwmu Doe Pronghorn - Pahvant Ensign - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1031,Cwmu Two Doe Pronghorn - Westlake - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1032,Cwmu Doe Pronghorn - Antelope Creek - Any Legal Weapon,1,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1033,Doe Pronghorn - Poison Springs Bench - Any Legal Weapon,3,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1034,"Doe Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1035,"Doe Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon",6,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1043,"Doe Pronghorn - Nine Mile, Anthro-pleasant Valley - Any Legal Weapon",4,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1044,Doe Pronghorn - Vernal-ouray Valley - Any Legal Weapon,8,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1045,Cwmu Doe Pronghorn - The Rose Of Snowville - Any Legal Weapon,0,,missing_in_master,
24_youth_antlerless_drawing_odds_report.pdf,PD1046,Cwmu Doe Pronghorn - Green River Flat - Any Legal Weapon,1,,missing_in_master,
24_youth_deer.pdf,DB1500,Beaver - Archery,17,,missing_in_master,
24_youth_deer.pdf,DB1501,Box Elder - Archery,7,,missing_in_master,
24_youth_deer.pdf,DB1502,Cache - Archery,15,,missing_in_master,
24_youth_deer.pdf,DB1503,Manti/san Rafael - Archery,67,,missing_in_master,
24_youth_deer.pdf,DB1504,Nebo - Archery,10,,missing_in_master,
24_youth_deer.pdf,DB1506,Fillmore - Archery,15,,missing_in_master,
24_youth_deer.pdf,DB1508,Kamas - Archery,5,,missing_in_master,
24_youth_deer.pdf,DB1509,"La Sal, La Sal Mtns - Archery",21,,missing_in_master,
24_youth_deer.pdf,DB1510,Monroe - Archery,19,,missing_in_master,
24_youth_deer.pdf,DB1511,Mt Dutton - Archery,9,,missing_in_master,
24_youth_deer.pdf,DB1512,Nine Mile - Archery,7,,missing_in_master,
24_youth_deer.pdf,DB1513,North Slope - Archery,15,,missing_in_master,
24_youth_deer.pdf,DB1514,Ogden - Archery,16,,missing_in_master,
24_youth_deer.pdf,DB1515,Oquirrh-stansbury - Archery,15,,missing_in_master,
24_youth_deer.pdf,DB1516,Panguitch Lake - Archery,30,,missing_in_master,
24_youth_deer.pdf,DB1517,Pine Valley - Archery,36,,missing_in_master,
24_youth_deer.pdf,DB1518,Boulder/kaiparowits - Archery,19,,missing_in_master,
24_youth_deer.pdf,DB1519,Fishlake - Archery,30,,missing_in_master,
24_youth_deer.pdf,DB1520,Thousand Lakes - Archery,3,,missing_in_master,
24_youth_deer.pdf,DB1521,"San Juan, Abajo Mtns - Archery",22,,missing_in_master,
24_youth_deer.pdf,DB1522,Vernal/bonanza - Archery,47,,missing_in_master,
24_youth_deer.pdf,DB1523,Yellowstone - Archery,34,,missing_in_master,
24_youth_deer.pdf,DB1524,Southwest Desert - Archery,1,,missing_in_master,
24_youth_deer.pdf,DB1525,"Wasatch Mtns, East - Archery",42,,missing_in_master,
24_youth_deer.pdf,DB1526,"Wasatch Mtns, West - Archery",49,,missing_in_master,
24_youth_deer.pdf,DB1527,"West Desert, Tintic - Archery",3,,missing_in_master,
24_youth_deer.pdf,DB1528,"West Desert, West - Archery",1,,missing_in_master,
24_youth_deer.pdf,DB1529,Zion - Archery,17,,missing_in_master,
24_youth_deer.pdf,DB1530,Beaver - Any Legal Weapon,169,,missing_in_master,
24_youth_deer.pdf,DB1531,Box Elder - Any Legal Weapon,410,,missing_in_master,
24_youth_deer.pdf,DB1532,Cache - Any Legal Weapon,383,,missing_in_master,
24_youth_deer.pdf,DB1533,Manti/san Rafael - Any Legal Weapon,787,,missing_in_master,
24_youth_deer.pdf,DB1534,Nebo - Any Legal Weapon,456,,missing_in_master,
24_youth_deer.pdf,DB1536,Fillmore - Any Legal Weapon,135,,missing_in_master,
24_youth_deer.pdf,DB1538,Kamas - Any Legal Weapon,82,,missing_in_master,
24_youth_deer.pdf,DB1539,"La Sal, La Sal Mtns - Any Legal Weapon",138,,missing_in_master,
24_youth_deer.pdf,DB1540,Monroe - Any Legal Weapon,75,,missing_in_master,
24_youth_deer.pdf,DB1541,Mt Dutton - Any Legal Weapon,35,,missing_in_master,
24_youth_deer.pdf,DB1542,Nine Mile - Any Legal Weapon,83,,missing_in_master,
24_youth_deer.pdf,DB1543,North Slope - Any Legal Weapon,158,,missing_in_master,
24_youth_deer.pdf,DB1544,Ogden - Any Legal Weapon,195,,missing_in_master,
24_youth_deer.pdf,DB1545,Oquirrh-stansbury - Any Legal Weapon,245,,missing_in_master,
24_youth_deer.pdf,DB1546,Panguitch Lake - Any Legal Weapon,138,,missing_in_master,
24_youth_deer.pdf,DB1547,Pine Valley - Any Legal Weapon,199,,missing_in_master,
24_youth_deer.pdf,DB1548,Boulder/kaiparowits - Any Legal Weapon,184,,missing_in_master,
24_youth_deer.pdf,DB1549,Fishlake - Any Legal Weapon,66,,missing_in_master,
24_youth_deer.pdf,DB1550,Thousand Lakes - Any Legal Weapon,7,,missing_in_master,
24_youth_deer.pdf,DB1551,"San Juan, Abajo Mtns - Any Legal Weapon",232,,missing_in_master,
24_youth_deer.pdf,DB1552,Vernal/bonanza - Any Legal Weapon,75,,missing_in_master,
24_youth_deer.pdf,DB1553,Yellowstone - Any Legal Weapon,106,,missing_in_master,
24_youth_deer.pdf,DB1554,Southwest Desert - Any Legal Weapon,44,,missing_in_master,
24_youth_deer.pdf,DB1555,"Wasatch Mtns, East - Any Legal Weapon",486,,missing_in_master,
24_youth_deer.pdf,DB1556,"Wasatch Mtns, West - Any Legal Weapon",617,,missing_in_master,
24_youth_deer.pdf,DB1557,"West Desert, Tintic - Any Legal Weapon",78,,missing_in_master,
24_youth_deer.pdf,DB1558,"West Desert, West - Any Legal Weapon",41,,missing_in_master,
24_youth_deer.pdf,DB1559,Zion - Any Legal Weapon,194,,missing_in_master,
24_youth_deer.pdf,DB1560,Beaver - Muzzleloader,38,,missing_in_master,
24_youth_deer.pdf,DB1561,Box Elder - Muzzleloader,14,,missing_in_master,
24_youth_deer.pdf,DB1562,Cache - Muzzleloader,22,,missing_in_master,
24_youth_deer.pdf,DB1563,Manti/san Rafael - Muzzleloader,90,,missing_in_master,
24_youth_deer.pdf,DB1564,Nebo - Muzzleloader,17,,missing_in_master,
24_youth_deer.pdf,DB1566,Fillmore - Muzzleloader,24,,missing_in_master,
24_youth_deer.pdf,DB1568,Kamas - Muzzleloader,3,,missing_in_master,
24_youth_deer.pdf,DB1569,"La Sal, La Sal Mtns - Muzzleloader",15,,missing_in_master,
24_youth_deer.pdf,DB1570,Monroe - Muzzleloader,23,,missing_in_master,
24_youth_deer.pdf,DB1571,Mt Dutton - Muzzleloader,3,,missing_in_master,
24_youth_deer.pdf,DB1572,Nine Mile - Muzzleloader,7,,missing_in_master,
24_youth_deer.pdf,DB1573,North Slope - Muzzleloader,20,,missing_in_master,
24_youth_deer.pdf,DB1574,Ogden - Muzzleloader,7,,missing_in_master,
24_youth_deer.pdf,DB1575,Oquirrh-stansbury - Muzzleloader,30,,missing_in_master,
24_youth_deer.pdf,DB1576,Panguitch Lake - Muzzleloader,41,,missing_in_master,
24_youth_deer.pdf,DB1577,Pine Valley - Muzzleloader,50,,missing_in_master,
24_youth_deer.pdf,DB1578,Boulder/kaiparowits - Muzzleloader,30,,missing_in_master,
24_youth_deer.pdf,DB1579,Fishlake - Muzzleloader,27,,missing_in_master,
24_youth_deer.pdf,DB1580,Thousand Lakes - Muzzleloader,6,,missing_in_master,
24_youth_deer.pdf,DB1581,"San Juan, Abajo Mtns - Muzzleloader",21,,missing_in_master,
24_youth_deer.pdf,DB1582,Vernal/bonanza - Muzzleloader,30,,missing_in_master,
24_youth_deer.pdf,DB1583,Yellowstone - Muzzleloader,28,,missing_in_master,
24_youth_deer.pdf,DB1584,Southwest Desert - Muzzleloader,4,,missing_in_master,
24_youth_deer.pdf,DB1585,"Wasatch Mtns, East - Muzzleloader",60,,missing_in_master,
24_youth_deer.pdf,DB1586,"Wasatch Mtns, West - Muzzleloader",16,,missing_in_master,
24_youth_deer.pdf,DB1587,"West Desert, Tintic - Muzzleloader",6,,missing_in_master,
24_youth_deer.pdf,DB1588,"West Desert, West - Muzzleloader",2,,missing_in_master,
24_youth_deer.pdf,DB1589,Zion - Muzzleloader,30,,missing_in_master,
24_youth_deer.pdf,DB1591,Fillmore - Any Legal Weapon,70,,missing_in_master,
24_youth_deer.pdf,DB1592,Kamas - Any Legal Weapon,43,,missing_in_master,
24_youth_deer.pdf,DB1593,Nine Mile - Any Legal Weapon,42,,missing_in_master,
24_youth_deer.pdf,DB1594,Panguitch Lake - Any Legal Weapon,73,,missing_in_master,
24_youth_deer.pdf,DB1595,Pine Valley - Any Legal Weapon,119,,missing_in_master,
24_youth_deer.pdf,DB1596,Fishlake - Any Legal Weapon,35,,missing_in_master,
24_youth_deer.pdf,DB1597,Zion - Any Legal Weapon,108,,missing_in_master,
24_youth_deer.pdf,DB1598,North Slope - Any Legal Weapon,74,,missing_in_master,
24_youth_deer.pdf,DB1599,Chalk Creek - Any Legal Weapon,143,,missing_in_master,
24_youth_deer.pdf,DB1600,Chalk Creek - Archery,7,,missing_in_master,
24_youth_deer.pdf,DB1601,Chalk Creek - Any Legal Weapon,50,,missing_in_master,
24_youth_deer.pdf,DB1602,Chalk Creek - Muzzleloader,5,,missing_in_master,
24_youth_deer.pdf,DB1603,East Canyon - Any Legal Weapon,120,,missing_in_master,
24_youth_deer.pdf,DB1604,East Canyon - Archery,9,,missing_in_master,
24_youth_deer.pdf,DB1605,East Canyon - Any Legal Weapon,61,,missing_in_master,
24_youth_deer.pdf,DB1606,East Canyon - Muzzleloader,2,,missing_in_master,
24_youth_deer.pdf,DB1607,Morgan-south Rich - Any Legal Weapon,101,,missing_in_master,
24_youth_deer.pdf,DB1608,Morgan-south Rich - Archery,4,,missing_in_master,
24_youth_deer.pdf,DB1609,Morgan-south Rich - Any Legal Weapon,40,,missing_in_master,
24_youth_dh_odds.pdf,DB1769,Beaver - Any Legal Weapon,15,,missing_in_master,
24_youth_dh_odds.pdf,DB1771,Cache - Any Legal Weapon,4,,missing_in_master,
24_youth_dh_odds.pdf,DB1772,Manti/san Rafael - Any Legal Weapon,30,,missing_in_master,
24_youth_dh_odds.pdf,DB1773,Nebo - Any Legal Weapon,7,,missing_in_master,
24_youth_dh_odds.pdf,DB1775,Fillmore - Any Legal Weapon,15,,missing_in_master,
24_youth_dh_odds.pdf,DB1777,Kamas - Any Legal Weapon,1,,missing_in_master,
24_youth_dh_odds.pdf,DB1778,"La Sal, La Sal Mtns - Any Legal Weapon",2,,missing_in_master,
24_youth_dh_odds.pdf,DB1779,Monroe - Any Legal Weapon,8,,missing_in_master,
24_youth_dh_odds.pdf,DB1780,Mt Dutton - Any Legal Weapon,3,,missing_in_master,
24_youth_dh_odds.pdf,DB1781,Nine Mile - Any Legal Weapon,1,,missing_in_master,
24_youth_dh_odds.pdf,DB1784,Oquirrh-stansbury - Any Legal Weapon,26,,missing_in_master,
24_youth_dh_odds.pdf,DB1785,Panguitch Lake - Any Legal Weapon,12,,missing_in_master,
24_youth_dh_odds.pdf,DB1786,Pine Valley - Any Legal Weapon,43,,missing_in_master,
24_youth_dh_odds.pdf,DB1787,Boulder/kaiparowits - Any Legal Weapon,21,,missing_in_master,
24_youth_dh_odds.pdf,DB1788,Fishlake - Any Legal Weapon,10,,missing_in_master,
24_youth_dh_odds.pdf,DB1790,"San Juan, Abajo Mtns - Any Legal Weapon",2,,missing_in_master,
24_youth_dh_odds.pdf,DB1791,Vernal/bonanza - Any Legal Weapon,11,,missing_in_master,
24_youth_dh_odds.pdf,DB1792,Yellowstone - Any Legal Weapon,11,,missing_in_master,
24_youth_dh_odds.pdf,DB1793,Southwest Desert - Any Legal Weapon,1,,missing_in_master,
24_youth_dh_odds.pdf,DB1794,"Wasatch Mtns, East - Any Legal Weapon",28,,missing_in_master,
24_youth_dh_odds.pdf,DB1795,"Wasatch Mtns, West - Any Legal Weapon",4,,missing_in_master,
24_youth_dh_odds.pdf,DB1796,"West Desert, Tintic - Any Legal Weapon",3,,missing_in_master,
24_youth_dh_odds.pdf,DB1798,Zion - Any Legal Weapon,27,,missing_in_master,
24_youth_dh_odds.pdf,DB1800,East Canyon - Any Legal Weapon,1,,missing_in_master,
24_youth_dh_odds.pdf,DB1801,Morgan-south Rich - Any Legal Weapon,1,,missing_in_master,
24_youth_elk.pdf,EB1007,Draw-only Youth Elk - Draw-only Youth Any Bull/hunter's Choice Elk - Any Legal Weapon,1050,,missing_in_master,
2024 Bear Draw Results.pdf,BR1008,Book Cliffs - Pursuit,28,,missing_in_master,
2024 Bear Draw Results.pdf,BR1009,La Sal - Pursuit,20,,missing_in_master,
2024 Bear Draw Results.pdf,BR1010,San Juan - Pursuit,17,,missing_in_master,
2024 Bear Draw Results.pdf,BR1011,Book Cliffs - Pursuit,26,,missing_in_master,
2024 Bear Draw Results.pdf,BR1012,La Sal - Pursuit,18,,missing_in_master,
2024 Bear Draw Results.pdf,BR1013,San Juan - Pursuit,15,,missing_in_master,
2024 Bear Draw Results.pdf,BR1015,Book Cliffs - Pursuit,2,,missing_in_master,
2024 Bear Draw Results.pdf,BR1016,San Juan - Pursuit,2,,missing_in_master,
2024 Bear Draw Results.pdf,BR1017,La Sal - Pursuit,2,,missing_in_master,
2024 Bear Draw Results.pdf,BR7000,Beaver - Any Legal Weapon,36,,missing_in_master,
2024 Bear Draw Results.pdf,BR7001,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",69,,missing_in_master,
2024 Bear Draw Results.pdf,BR7003,Manti North - Any Legal Weapon,21,,missing_in_master,
2024 Bear Draw Results.pdf,BR7004,Manti South/san Rafael North - Any Legal Weapon,8,,missing_in_master,
2024 Bear Draw Results.pdf,BR7005,Nebo - Any Legal Weapon,8,,missing_in_master,
2024 Bear Draw Results.pdf,BR7007,"Fillmore, Pahvant - Any Legal Weapon",1,,missing_in_master,
2024 Bear Draw Results.pdf,BR7008,La Sal - Any Legal Weapon,99,,missing_in_master,
2024 Bear Draw Results.pdf,BR7009,Mt Dutton - Any Legal Weapon,3,,missing_in_master,
2024 Bear Draw Results.pdf,BR7010,Panguitch Lake/zion - Any Legal Weapon,9,,missing_in_master,
2024 Bear Draw Results.pdf,BR7011,Paunsaugunt - Any Legal Weapon,4,,missing_in_master,
2024 Bear Draw Results.pdf,BR7012,Boulder/kaiparowits - Any Legal Weapon,45,,missing_in_master,
2024 Bear Draw Results.pdf,BR7013,Fishlake/thousand Lakes - Any Legal Weapon,7,,missing_in_master,
2024 Bear Draw Results.pdf,BR7014,San Juan - Any Legal Weapon,67,,missing_in_master,
2024 Bear Draw Results.pdf,BR7015,Diamond Mtn/vernal/bonanza - Any Legal Weapon,20,,missing_in_master,
2024 Bear Draw Results.pdf,BR7016,"Wasatch Mtns, West-central - Any Legal Weapon",48,,missing_in_master,
2024 Bear Draw Results.pdf,BR7017,Cache/ogden - Any Legal Weapon,2,,missing_in_master,
2024 Bear Draw Results.pdf,BR7018,"Kamas/north Slope, Summit - Any Legal Weapon",5,,missing_in_master,
2024 Bear Draw Results.pdf,BR7019,Chalk Creek/east Canyon/morgan-south Rich - Any Legal Weapon,5,,missing_in_master,
2024 Bear Draw Results.pdf,BR7020,Monroe - Any Legal Weapon,1,,missing_in_master,
2024 Bear Draw Results.pdf,BR7100,Beaver - Any Legal Weapon,20,,missing_in_master,
2024 Bear Draw Results.pdf,BR7101,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",14,,missing_in_master,
2024 Bear Draw Results.pdf,BR7102,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",4,,missing_in_master,
2024 Bear Draw Results.pdf,BR7104,Manti North - Any Legal Weapon,19,,missing_in_master,
2024 Bear Draw Results.pdf,BR7105,Manti South/san Rafael North - Any Legal Weapon,24,,missing_in_master,
2024 Bear Draw Results.pdf,BR7106,Nebo - Any Legal Weapon,9,,missing_in_master,
2024 Bear Draw Results.pdf,BR7108,La Sal - Any Legal Weapon,43,,missing_in_master,
2024 Bear Draw Results.pdf,BR7109,Mt Dutton - Any Legal Weapon,3,,missing_in_master,
2024 Bear Draw Results.pdf,BR7110,Nine Mile - Any Legal Weapon,23,,missing_in_master,
2024 Bear Draw Results.pdf,BR7111,"North Slope, Three Corners/west Daggett - Any Legal Weapon",1,,missing_in_master,
2024 Bear Draw Results.pdf,BR7112,Panguitch Lake/zion - Any Legal Weapon,4,,missing_in_master,
2024 Bear Draw Results.pdf,BR7113,Paunsaugunt - Any Legal Weapon,3,,missing_in_master,
2024 Bear Draw Results.pdf,BR7114,Boulder/kaiparowits - Any Legal Weapon,22,,missing_in_master,
2024 Bear Draw Results.pdf,BR7115,Fishlake/thousand Lakes - Any Legal Weapon,6,,missing_in_master,
2024 Bear Draw Results.pdf,BR7116,San Juan - Any Legal Weapon,49,,missing_in_master,
2024 Bear Draw Results.pdf,BR7117,Diamond Mtn/vernal/bonanza - Any Legal Weapon,9,,missing_in_master,
2024 Bear Draw Results.pdf,BR7118,Yellowstone - Any Legal Weapon,5,,missing_in_master,
2024 Bear Draw Results.pdf,BR7119,"Wasatch Mtns, Avintaquin/currant Creek - Any Legal Weapon",7,,missing_in_master,
2024 Bear Draw Results.pdf,BR7120,"Wasatch Mtns, West-central - Any Legal Weapon",39,,missing_in_master,
2024 Bear Draw Results.pdf,BR7121,Cache/ogden - Any Legal Weapon,2,,missing_in_master,
2024 Bear Draw Results.pdf,BR7122,Chalk Creek/east Canyon/morgan-south Rich - Any Legal Weapon,6,,missing_in_master,
2024 Bear Draw Results.pdf,BR7123,"Kamas/north Slope, Summit - Any Legal Weapon",6,,missing_in_master,
2024 Bear Draw Results.pdf,BR7124,"Fillmore, Pahvant - Any Legal Weapon",1,,missing_in_master,
2024 Bear Draw Results.pdf,BR7125,Monroe - Any Legal Weapon,1,,missing_in_master,
2024 Bear Draw Results.pdf,BR7200,Beaver - Any Legal Weapon,8,,missing_in_master,
2024 Bear Draw Results.pdf,BR7201,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",24,,missing_in_master,
2024 Bear Draw Results.pdf,BR7203,Manti North - Any Legal Weapon,12,,missing_in_master,
2024 Bear Draw Results.pdf,BR7204,Manti South/san Rafael North - Any Legal Weapon,21,,missing_in_master,
2024 Bear Draw Results.pdf,BR7205,Nebo - Any Legal Weapon,6,,missing_in_master,
2024 Bear Draw Results.pdf,BR7207,"Fillmore, Pahvant - Any Legal Weapon",1,,missing_in_master,
2024 Bear Draw Results.pdf,BR7208,La Sal - Any Legal Weapon,6,,missing_in_master,
2024 Bear Draw Results.pdf,BR7210,Mt Dutton - Any Legal Weapon,3,,missing_in_master,
2024 Bear Draw Results.pdf,BR7211,Nine Mile - Any Legal Weapon,22,,missing_in_master,
