hunt_code,candidate_hunt_code,boundary_id,candidate_boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,database_hunt_code_status,source_datasets,source_files,record_kinds,source_record_count,reported_draw_year,model_target_year,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,resident_point_rows,nonresident_point_rows,resident_eligible_applicants_sum,nonresident_eligible_applicants_sum,resident_total_permits_sum,nonresident_total_permits_sum,total_public_permits_sum,total_drawn_sum,min_points,max_points,first_page,last_page,candidate_promotion_status
EL3176,EL3176,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Nov 08 2025 - Nov 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3177,EL3177,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3179,EL3179,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 22 2025 - Oct 03 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3180,EL3180,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fillmore Pahvant,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3181,EL3181,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fillmore Pahvant,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3182,EL3182,617,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3183,EL3183,617,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3184,EL3184,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Monroe,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3185,EL3185,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Monroe,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Oct 04 2025 - Oct 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3186,EL3186,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3187,EL3187,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Oct 04 2025 - Oct 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3188,EL3188,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3189,EL3189,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Oct 04 2025 - Oct 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3190,EL3190,172,172,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Boulder,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3191,EL3191,172,172,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Boulder,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Oct 04 2025 - Oct 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3192,EL3192,175,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3193,EL3193,183,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3194,EL3194,183,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3195,EL3195,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3196,EL3196,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Nov 08 2025 - Nov 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3197,EL3197,872,872,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Southwest Desert South,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3198,EL3198,872,872,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Southwest Desert South,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3199,EL3199,222,222,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Nov 29 2025 - Dec 14 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3205,EL3205,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Elk,Bull,Limited Entry - Private Land Only,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Private,Dec 20 2025 - Dec 28 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3208,EL3208,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon (Late),Private,Dec 20 2025 - Dec 28 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3210,EL3210,140,140,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,North Slope Three Corners,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EX1000,EX1000,5130,5130,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Elk Extended Archery,Elk,Hunters Choice,Extended Archery,Archery,Public,"Aug 16 - Dec 15, 2025",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
GO1000,GO1000,5131,5131,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,SPORTSMAN_PERMIT_NO_DRAW_ODDS,POINT_ROW,2,2026,2027,Mountain Goat - Statewide Permit,Mountain Goat,Hunters Choice,Statewide,Any Legal Weapon,Public,"Sept 1 - Dec 31, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
GO6822,GO6822,628,628,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Beaver,Mountain Goat,Hunters Choice,Once-in-a-lifetime,Archery,Public,Nov 14 2026 - Nov 23 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LD1001,LD1001,163,163,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Paunsaugunt - Private Land Only,Deer,Buck,Limited Entry - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LD1004,LD1004,163,163,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Paunsaugunt - Private Land Only,Deer,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 18 2025 - Oct 31 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LD1006,LD1006,163,163,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Paunsaugunt - Private Land Only,Deer,Buck,Limited Entry - Private Land Only,Muzzleloader,Public,Sept 24 2025 - Oct 02 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LD1019,LD1019,85,85,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"Fillmore, Oak Creek LE - Private Land Only",Deer,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 18 2025 - Oct 26 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LD1023,LD1023,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn - Private Land Only,Deer,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 18 2025 - Oct 26 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LD1108,LD1108,632,632,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Thousand Lakes - Private Land Only,Deer,Buck,Limited Entry - Private Land Only,Restricted Rifle,Public,Oct 18 2025 - Oct 26 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO0008,LO0008,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn Landowner Association,Deer,Buck,Limited Entry - Private Land Only,Archery,Private,Aug 15 2026 - Sept 11 2026 - Valid only on property enrolled in the Diamond Mtn LOA,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO0009,LO0009,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn Landowner Association,Deer,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Public,Oct 17 2026 - Oct 25 2026 - Valid only on property enrolled in the Diamond Mtn LOA,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO0010,LO0010,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn Landowner Association,Deer,Buck,Limited Entry - Private Land Only,Muzzleloader,Private,Sept 23 2026 - Oct 01 2026 - Valid only on property enrolled in the Diamond Mtn LOA,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO0011,LO0011,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn Landowner Association,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 15 2026 - Sept 15 2026 - Valid only on property enrolled in the Diamond Mtn LOA,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO0012,LO0012,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn Landowner Association,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,"Sept 16 - Sept 20, 2026 - Valid only on property enrolled in the Diamond Mtn LOA",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO0013,LO0013,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn Landowner Association,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,"Oct 3, 2026 - Oct 15, 2026 - Valid only on property enrolled in the Diamond Mtn LOA",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO0014,LO0014,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn Landowner Association,Elk,Bull,Limited Entry - Private Land Only,Muzzleloader,Public,"Sept 21, 2026 - Oct 2, 2026 - Valid only on property enrolled in the Diamond Mtn LOA",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO0015,LO0015,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn Landowner Association,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026 - Valid only on property enrolled in the Diamond Mtn LOA,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1501,LO1501,607,607,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Box Elder,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1502,LO1502,29,29,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache,Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1503,LO1503,619,619,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Manti/San Rafael,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1504,LO1504,616,616,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1506,LO1506,804,804,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fillmore,Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1508,LO1508,611,611,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Kamas,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1509,LO1509,617,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,"La Sal, La Sal Mtns",Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1510,LO1510,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Monroe,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1511,LO1511,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Mt Dutton,Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1512,LO1512,615,615,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nine Mile,Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1513,LO1513,612,612,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,North Slope,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1514,LO1514,609,609,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Ogden,Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1516,LO1516,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Panguitch Lake,Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1517,LO1517,636,636,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Pine Valley,Deer,Buck,General Season - Private Land Only,Archery,Public,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
LO1518,LO1518,455,455,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Boulder/Kaiparowits,Deer,Buck,General Season - Private Land Only,Archery,Private,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
