hunt_code,candidate_hunt_code,boundary_id,candidate_boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,database_hunt_code_status,source_datasets,source_files,record_kinds,source_record_count,reported_draw_year,model_target_year,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,resident_point_rows,nonresident_point_rows,resident_eligible_applicants_sum,nonresident_eligible_applicants_sum,resident_total_permits_sum,nonresident_total_permits_sum,total_public_permits_sum,total_drawn_sum,min_points,max_points,first_page,last_page,candidate_promotion_status
BR7019,BR7019,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,56,2023,2024,Chalk Creek/east Canyon/morgan-south Rich - Any Legal Weapon,Black Bear,,,Any Legal Weapon,Public,,33,22,100,0,12,0,12,5,0,21,29,31,CANDIDATE_REVIEW_ONLY
BR7020,BR7020,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,53,2023,2024,Monroe,Black Bear,Either Sex,Limited Entry - Spring,Any Legal Weapon,Public,"March 28 - May 25, 2026",30,22,22,0,3,0,3,1,0,21,30,32,CANDIDATE_REVIEW_ONLY
BR7100,BR7100,628,628,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,66,2023,2024,Beaver,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",36,29,249,18,23,3,26,10,0,21,31,33,CANDIDATE_REVIEW_ONLY
BR7101,BR7101,449,449,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,62,2023,2024,Book Cliffs Bitter Creek/South,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",37,24,206,8,21,3,24,10,0,21,32,34,CANDIDATE_REVIEW_ONLY
BR7102,BR7102,12,12,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,55,2023,2024,Book Cliffs Little Creek Roadless,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",32,22,83,0,9,0,9,4,0,21,33,35,CANDIDATE_REVIEW_ONLY
BR7104,BR7104,52,52,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,62,2023,2024,Manti North,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",35,26,343,13,27,3,30,13,0,21,34,36,CANDIDATE_REVIEW_ONLY
BR7105,BR7105,744,744,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,68,2023,2024,Manti South/San Rafael North,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",36,31,473,29,39,3,42,17,0,21,35,37,CANDIDATE_REVIEW_ONLY
BR7106,BR7106,616,616,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,61,2023,2024,Nebo,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",38,22,561,0,21,0,21,9,0,21,36,38,CANDIDATE_REVIEW_ONLY
BR7108,BR7108,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,67,2023,2024,La Sal - Any Legal Weapon,Black Bear,,,Any Legal Weapon,Public,,35,31,435,32,55,5,60,27,0,21,37,39,CANDIDATE_REVIEW_ONLY
BR7109,BR7109,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,54,2023,2024,Mt Dutton,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",31,22,55,0,7,0,7,3,0,21,38,40,CANDIDATE_REVIEW_ONLY
BR7110,BR7110,615,615,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,55,2023,2024,Nine Mile,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",32,22,202,1,34,2,36,15,0,21,39,41,CANDIDATE_REVIEW_ONLY
BR7111,BR7111,289,289,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,55,2023,2024,North Slope Three Corners/West Daggett,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",32,22,72,0,3,0,3,1,0,21,40,42,CANDIDATE_REVIEW_ONLY
BR7112,BR7112,462,462,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,55,2023,2024,Panguitch Lake/Zion,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",32,22,118,0,10,0,10,4,0,21,41,43,CANDIDATE_REVIEW_ONLY
BR7113,BR7113,163,163,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,52,2023,2024,Paunsaugunt,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",29,22,37,0,8,0,8,3,0,21,42,44,CANDIDATE_REVIEW_ONLY
BR7114,BR7114,455,455,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,63,2023,2024,Boulder/Kaiparowits,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",35,27,234,16,46,5,51,22,0,21,43,45,CANDIDATE_REVIEW_ONLY
BR7115,BR7115,175,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,58,2023,2024,Fishlake/Thousand Lakes,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",35,22,150,0,13,0,13,6,0,21,44,46,CANDIDATE_REVIEW_ONLY
BR7116,BR7116,710,710,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,70,2023,2024,San Juan,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",36,33,316,40,56,5,61,27,0,21,45,47,CANDIDATE_REVIEW_ONLY
BR7117,BR7117,444,444,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,56,2023,2024,Diamond Mtn/Vernal/Bonanza,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",33,22,225,0,20,0,20,9,0,21,46,48,CANDIDATE_REVIEW_ONLY
BR7118,BR7118,613,613,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,56,2023,2024,Yellowstone,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",33,22,153,0,12,0,12,5,0,21,47,49,CANDIDATE_REVIEW_ONLY
BR7119,BR7119,463,463,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,59,2023,2024,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",36,22,332,0,16,0,16,7,0,21,48,50,CANDIDATE_REVIEW_ONLY
BR7120,BR7120,448,448,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,68,2023,2024,Wasatch Mtns West-Central,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",38,29,902,26,51,3,54,24,0,21,49,51,CANDIDATE_REVIEW_ONLY
BR7121,BR7121,92,92,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,54,2023,2024,Cache/Ogden,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",31,22,63,0,5,0,5,2,0,21,50,52,CANDIDATE_REVIEW_ONLY
BR7122,BR7122,93,93,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,57,2023,2024,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",34,22,136,0,14,0,14,6,0,21,51,53,CANDIDATE_REVIEW_ONLY
BR7123,BR7123,5053,5053,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,57,2023,2024,Kamas/North Slope Summit,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",34,22,224,0,14,0,14,6,0,21,52,54,CANDIDATE_REVIEW_ONLY
BR7124,BR7124,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,49,2023,2024,Fillmore Pahvant,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",26,22,13,0,3,0,3,1,0,21,53,55,CANDIDATE_REVIEW_ONLY
BR7125,BR7125,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,58,2023,2024,Monroe,Black Bear,Either Sex,Limited Entry - Summer,Any Legal Weapon,Public,"May 25 - June 28, 2026",35,22,71,0,3,0,3,1,0,21,54,56,CANDIDATE_REVIEW_ONLY
BR7200,BR7200,628,628,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,60,2023,2024,Beaver,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",37,22,175,0,18,0,18,8,0,21,55,57,CANDIDATE_REVIEW_ONLY
BR7201,BR7201,449,449,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,60,2023,2024,Book Cliffs Bitter Creek/South,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 14, 2026 & Oct. 2 - Nov. 8, 2026",35,24,192,14,39,5,44,20,0,21,56,58,CANDIDATE_REVIEW_ONLY
BR7203,BR7203,52,52,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,63,2023,2024,Manti North,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",37,25,165,15,22,3,25,11,0,21,57,59,CANDIDATE_REVIEW_ONLY
BR7204,BR7204,744,744,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,65,2023,2024,Manti South/San Rafael North,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",38,26,421,22,36,3,39,17,0,21,58,60,CANDIDATE_REVIEW_ONLY
BR7205,BR7205,616,616,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,62,2023,2024,Nebo,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",39,22,244,0,14,0,14,6,0,21,59,61,CANDIDATE_REVIEW_ONLY
BR7207,BR7207,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,51,2023,2024,Fillmore Pahvant,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",28,22,17,0,3,0,3,1,0,21,60,62,CANDIDATE_REVIEW_ONLY
BR7208,BR7208,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,63,2023,2024,La Sal - Any Legal Weapon,Black Bear,,,Any Legal Weapon,Public,,40,22,416,0,13,0,13,6,0,21,61,63,CANDIDATE_REVIEW_ONLY
BR7210,BR7210,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,54,2023,2024,Mt Dutton,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",31,22,34,0,7,0,7,3,0,21,62,64,CANDIDATE_REVIEW_ONLY
BR7211,BR7211,615,615,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,58,2023,2024,Nine Mile,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",30,27,84,8,66,7,73,31,0,21,63,65,CANDIDATE_REVIEW_ONLY
BR7212,BR7212,289,289,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,53,2023,2024,North Slope Three Corners/West Daggett,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",30,22,20,0,5,0,5,2,0,21,64,66,CANDIDATE_REVIEW_ONLY
BR7213,BR7213,462,462,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,54,2023,2024,Panguitch Lake/Zion,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",31,22,87,0,18,0,18,8,0,21,65,67,CANDIDATE_REVIEW_ONLY
BR7214,BR7214,163,163,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_2023_for_2024_top_missing_families_long | draw_results_2023_for_2024_top_missing_family_permit_totals | draw_results_long_year_2023,2022 _black_bear_22_drawing_odds.pdf | 23_drawing_odds.pdf,POINT_ROW | SUPPLEMENTAL_PERMIT_TOTAL_ROW | SUPPLEMENTAL_POINT_ROW,51,2023,2024,Paunsaugunt,Black Bear,Either Sex,Limited Entry - Fall,Any Legal Weapon,Public,"Aug. 1 - Aug. 31, 2026 & Nov 2 - Nov. 8, 2026",28,22,17,0,7,0,7,3,0,21,66,68,CANDIDATE_REVIEW_ONLY
