hunt_code,reported_hunt_year,model_target_years,species,hunt_family,hunt_names,row_count,harvest_sum,permits_sum,hunters_afield_sum,weighted_success_pct,average_reported_success_pct,row_scopes,source_families,source_labels,source_files
EA1209,2021,2022,Antlerless Elk,Antlerless Elk,"Fillmore, Oak Creek LE",1,17.0,49.0,35.0,48.57,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1217,2021,2022,Antlerless Elk,Antlerless Elk,"Wasatch Mtns, Avintaquin",1,16.0,163.0,137.0,11.68,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1220,2021,2022,Antlerless Elk,Antlerless Elk,"Central Mtns, Manti",1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1222,2021,2022,Antlerless Elk,Antlerless Elk,"Beaver, East",1,31.0,157.0,138.0,22.46,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1223,2021,2022,Antlerless Elk,Antlerless Elk,"Beaver, East",1,30.0,101.0,91.0,32.97,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1224,2021,2022,Antlerless Elk,Antlerless Elk,"Book Cliffs, Bitter Creek/South",1,59.0,108.0,101.0,58.42,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1225,2021,2022,Antlerless Elk,Antlerless Elk,"Book Cliffs, Bitter Creek/South",1,48.0,135.0,124.0,38.71,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1226,2021,2022,Antlerless Elk,Antlerless Elk,"Central Mtns, Moroni Hills",1,4.0,30.0,24.0,16.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1227,2021,2022,Antlerless Elk,Antlerless Elk,"Fillmore, Kanosh Valley",1,4.0,10.0,8.0,50.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1228,2021,2022,Antlerless Elk,Antlerless Elk,Morgan-South Rich,1,16.0,100.0,82.0,19.51,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1229,2021,2022,Antlerless Elk,Antlerless Elk,Morgan-South Rich,1,54.0,99.0,86.0,62.79,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1231,2021,2022,Antlerless Elk,Antlerless Elk,"West Desert, Tintic Valley",1,8.0,50.0,40.0,20.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1232,2021,2022,Antlerless Elk,Antlerless Elk,"Central Mtns, Nebo",1,0.0,1.0,1.0,0.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1233,2021,2022,Antlerless Elk,Antlerless Elk,Avintaquin Canyon,1,3.0,6.0,6.0,50.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1234,2021,2022,Antlerless Elk,Antlerless Elk,Royal Ivory Outfitters,1,9.0,17.0,14.0,64.29,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1235,2021,2022,Antlerless Elk,Antlerless Elk,Sharp Mountain,1,0.0,5.0,5.0,0.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1236,2021,2022,Antlerless Elk,Antlerless Elk,East Canyon,1,128.0,357.0,303.0,42.24,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1237,2021,2022,Antlerless Elk,Antlerless Elk,"La Sal, La Sal Mtns, North",1,12.0,98.0,80.0,15.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1238,2021,2022,Antlerless Elk,Antlerless Elk,"Monroe, Rock Springs",1,6.0,19.0,19.0,31.58,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1239,2021,2022,Antlerless Elk,Antlerless Elk,"Nine Mile, Range Creek",1,4.0,40.0,25.0,16.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1240,2021,2022,Antlerless Elk,Antlerless Elk,"Nine Mile, Range Creek",1,30.0,44.0,42.0,71.43,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1241,2021,2022,Antlerless Elk,Antlerless Elk,Panguitch Lake,1,8.0,74.0,72.0,11.11,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1242,2021,2022,Antlerless Elk,Antlerless Elk,"South Slope, Buckskin Hills-Jensen",1,47.0,113.0,93.0,50.54,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1243,2021,2022,Antlerless Elk,Antlerless Elk,"South Slope, Buckskin Hills-Jensen",1,44.0,104.0,93.0,47.31,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1244,2021,2022,Antlerless Elk,Antlerless Elk,"South Slope, Yellowstone",1,28.0,321.0,273.0,10.26,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA1245,2021,2022,Antlerless Elk,Antlerless Elk,"South Slope, Yellowstone",1,10.0,105.0,86.0,11.63,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2001,2021,2022,Antlerless Elk,Antlerless Elk,Ogden,1,70.0,218.0,195.0,35.9,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2002,2021,2022,Antlerless Elk,Antlerless Elk,Morgan-South Rich,1,54.0,137.0,117.0,46.15,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2003,2021,2022,Antlerless Elk,Antlerless Elk,East Canyon,1,112.0,298.0,256.0,43.75,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2004,2021,2022,Antlerless Elk,Antlerless Elk,Chalk Creek,1,226.0,493.0,397.0,56.93,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2005,2021,2022,Antlerless Elk,Antlerless Elk,"North Slope, West Daggett",1,22.0,48.0,39.0,56.41,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2006,2021,2022,Antlerless Elk,Antlerless Elk,"South Slope, Yellowstone",1,198.0,526.0,470.0,42.13,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2008,2021,2022,Antlerless Elk,Antlerless Elk,"Nine Mile, Anthro-Myton Bench",1,8.0,21.0,13.0,61.54,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2009,2021,2022,Antlerless Elk,Antlerless Elk,"La Sal, La Sal Mtns",1,11.0,79.0,65.0,16.92,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2010,2021,2022,Antlerless Elk,Antlerless Elk,San Juan,1,23.0,49.0,41.0,56.1,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2011,2021,2022,Antlerless Elk,Antlerless Elk,"Central Mtns, Manti",1,60.0,195.0,153.0,39.22,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2012,2021,2022,Antlerless Elk,Antlerless Elk,"Wasatch Mtns, West",1,71.0,244.0,215.0,33.02,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2013,2021,2022,Antlerless Elk,Antlerless Elk,"Wasatch Mtns, Currant Creek",1,14.0,115.0,85.0,16.47,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2014,2021,2022,Antlerless Elk,Antlerless Elk,"Wasatch Mtns, Avintaquin - White River",1,11.0,48.0,42.0,26.19,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2015,2021,2022,Antlerless Elk,Antlerless Elk,Paunsaugunt,1,21.0,100.0,83.0,25.3,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2016,2021,2022,Antlerless Elk,Antlerless Elk,"Central Mtns, Nebo",1,26.0,97.0,76.0,34.21,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2017,2021,2022,Antlerless Elk,Antlerless Elk,Mt Dutton,1,7.0,34.0,20.0,35.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2018,2021,2022,Antlerless Elk,Antlerless Elk,Panguitch Lake,1,36.0,108.0,97.0,37.11,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2019,2021,2022,Antlerless Elk,Antlerless Elk,"West Desert, Tintic Valley",1,11.0,66.0,55.0,20.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2020,2021,2022,Antlerless Elk,Antlerless Elk,Zion,1,37.0,129.0,99.0,37.37,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2021,2021,2022,Antlerless Elk,Antlerless Elk,"Beaver, East",1,6.0,43.0,17.0,35.29,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2026,2021,2022,Antlerless Elk,Antlerless Elk,"Box Elder, Hansel Mtn",1,20.0,63.0,50.0,40.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2027,2021,2022,Antlerless Elk,Antlerless Elk,Cache,1,55.0,243.0,203.0,27.09,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2028,2021,2022,Antlerless Elk,Antlerless Elk,"South Slope, Bonanza/Vernal",1,148.0,274.0,242.0,61.16,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2029,2021,2022,Antlerless Elk,Antlerless Elk,"Nine Mile, Range Creek",1,13.0,82.0,57.0,22.81,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2030,2021,2022,Antlerless Elk,Antlerless Elk,"South Slope, Diamond Mtn",1,99.0,198.0,160.0,61.88,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2031,2021,2022,Antlerless Elk,Antlerless Elk,"Plateau, Fishlake/Thousand Lakes",1,21.0,48.0,34.0,61.76,,hunt_code,,2021_for_2022_hunt_code_keyed,
EA2032,2021,2022,Antlerless Elk,Antlerless Elk,Fillmore,1,0.0,13.0,10.0,0.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6503,2021,2022,Bison,Bison,Henry Mtns (hunter's choice),1,15.0,18.0,18.0,83.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6504,2021,2022,Bison,Bison,Henry Mtns (hunter's choice),1,10.0,15.0,15.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6505,2021,2022,Bison,Bison,Henry Mtns (cow only),1,6.0,14.0,13.0,46.15,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6506,2021,2022,Bison,Bison,Henry Mtns (cow only),1,8.0,13.0,12.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6509,2021,2022,Bison,Bison,"Henry Mtns (archery, hunter's choice)",1,2.0,7.0,7.0,28.57,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6516,2021,2022,Bison,Bison,Henry Mtns (hunter's choice),1,8.0,15.0,15.0,53.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6517,2021,2022,Bison,Bison,Book Cliffs (hunter's choice),1,8.0,9.0,9.0,88.89,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6519,2021,2022,Bison,Bison,"Book Cliffs, Little Creek Roadless (hunter's choice)",1,18.0,19.0,18.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6520,2021,2022,Bison,Bison,Book Cliffs (cow only),1,4.0,6.0,6.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6521,2021,2022,Bison,Bison,"Book Cliffs (archery, hunter's choice)",1,5.0,5.0,5.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6523,2021,2022,Bison,Bison,"Book Cliffs, Bitter Creek/South (hunter's choice)",1,4.0,5.0,5.0,80.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6524,2021,2022,Bison,Bison,"Book Cliffs, Little Creek Roadless (cow only)",1,12.0,18.0,18.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
BI6527,2021,2022,Bison,Bison,Nine Mile,1,10.0,163.0,150.0,6.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7000,2021,2022,Black Bear,Black Bear,Beaver,1,5.0,10.0,1.0,500.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7001,2021,2022,Black Bear,Black Bear,"Book Cliffs, Bitter Creek/South",1,11.0,45.0,2.0,550.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7003,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-North",1,8.0,19.0,3.0,266.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7004,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-South/San Rafael, North",1,10.0,14.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7005,2021,2022,Black Bear,Black Bear,"Central Mtns, Nebo",1,2.0,12.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7007,2021,2022,Black Bear,Black Bear,"Fillmore, Pahvant",1,0.0,1.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7008,2021,2022,Black Bear,Black Bear,La Sal,1,21.0,45.0,6.0,350.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7009,2021,2022,Black Bear,Black Bear,Mt Dutton,1,1.0,3.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7010,2021,2022,Black Bear,Black Bear,Panguitch Lake/Zion,1,3.0,9.0,1.0,300.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7011,2021,2022,Black Bear,Black Bear,Paunsaugunt,1,3.0,3.0,1.0,300.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7012,2021,2022,Black Bear,Black Bear,"Plateau, Boulder/Kaiparowits",1,6.0,28.0,1.0,600.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7013,2021,2022,Black Bear,Black Bear,"Plateau, Fishlake/Thousand Lakes",1,1.0,4.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7014,2021,2022,Black Bear,Black Bear,San Juan,1,21.0,45.0,4.0,525.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7015,2021,2022,Black Bear,Black Bear,"South Slope, Bonanza/Diamond Mtn/Vernal",1,6.0,13.0,1.0,600.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7016,2021,2022,Black Bear,Black Bear,"Wasatch Mtns, West-Central",1,13.0,37.0,5.0,260.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7017,2021,2022,Black Bear,Black Bear,Cache/Ogden,1,0.0,1.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7018,2021,2022,Black Bear,Black Bear,"Kamas/North Slope, Summit",1,3.0,7.0,2.0,150.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7100,2021,2022,Black Bear,Black Bear,Beaver,1,5.0,10.0,2.0,250.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7101,2021,2022,Black Bear,Black Bear,"Book Cliffs, Bitter Creek/South",1,6.0,15.0,2.0,300.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7102,2021,2022,Black Bear,Black Bear,"Book Cliffs, Little Creek Roadless",1,1.0,2.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7104,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-North",1,4.0,13.0,3.0,133.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7105,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-South/San Rafael, North",1,10.0,14.0,8.0,125.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7106,2021,2022,Black Bear,Black Bear,"Central Mtns, Nebo",1,8.0,11.0,2.0,400.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7108,2021,2022,Black Bear,Black Bear,La Sal,1,19.0,27.0,12.0,158.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7109,2021,2022,Black Bear,Black Bear,Mt Dutton,1,1.0,3.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7110,2021,2022,Black Bear,Black Bear,Nine Mile,1,7.0,14.0,3.0,233.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7111,2021,2022,Black Bear,Black Bear,"North Slope, Three Corners/West Daggett",1,2.0,3.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7112,2021,2022,Black Bear,Black Bear,Panguitch Lake/Zion,1,1.0,3.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7113,2021,2022,Black Bear,Black Bear,Paunsaugunt,1,3.0,3.0,1.0,300.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7114,2021,2022,Black Bear,Black Bear,"Plateau, Boulder/Kaiparowits",1,10.0,20.0,3.0,333.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7115,2021,2022,Black Bear,Black Bear,"Plateau, Fishlake/Thousand Lakes",1,3.0,4.0,1.0,300.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7116,2021,2022,Black Bear,Black Bear,San Juan,1,16.0,27.0,7.0,228.57,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7117,2021,2022,Black Bear,Black Bear,"South Slope, Bonanza/Diamond Mtn/Vernal",1,4.0,9.0,3.0,133.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7118,2021,2022,Black Bear,Black Bear,"South Slope, Yellowstone",1,3.0,6.0,2.0,150.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7119,2021,2022,Black Bear,Black Bear,"Wasatch Mtns, Avintaquin/Currant Creek",1,5.0,5.0,1.0,500.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7120,2021,2022,Black Bear,Black Bear,"Wasatch Mtns, West-Central",1,17.0,24.0,6.0,283.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7121,2021,2022,Black Bear,Black Bear,Cache/Ogden,1,1.0,1.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7122,2021,2022,Black Bear,Black Bear,Chalk Creek/East Canyon/Morgan-South Rich,1,5.0,6.0,3.0,166.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7123,2021,2022,Black Bear,Black Bear,"Kamas/North Slope, Summit",1,4.0,8.0,3.0,133.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7200,2021,2022,Black Bear,Black Bear,Beaver,1,2.0,6.0,1.0,200.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7201,2021,2022,Black Bear,Black Bear,"Book Cliffs, Bitter Creek/South",1,2.0,15.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7203,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-North",1,5.0,11.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7204,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-South/San Rafael, North",1,12.0,14.0,6.0,200.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7205,2021,2022,Black Bear,Black Bear,"Central Mtns, Nebo",1,3.0,4.0,3.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7207,2021,2022,Black Bear,Black Bear,"Fillmore, Pahvant",1,0.0,1.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7208,2021,2022,Black Bear,Black Bear,La Sal,1,4.0,6.0,2.0,200.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7209,2021,2022,Black Bear,Black Bear,Monroe,1,0.0,1.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7210,2021,2022,Black Bear,Black Bear,Mt Dutton,1,1.0,2.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7211,2021,2022,Black Bear,Black Bear,Nine Mile,1,10.0,28.0,5.0,200.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7212,2021,2022,Black Bear,Black Bear,"North Slope, Three Corners/West Daggett",1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7213,2021,2022,Black Bear,Black Bear,Panguitch Lake/Zion,1,4.0,8.0,1.0,400.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7214,2021,2022,Black Bear,Black Bear,Paunsaugunt,1,3.0,3.0,2.0,150.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7215,2021,2022,Black Bear,Black Bear,"Plateau, Boulder/Kaiparowits",1,3.0,10.0,2.0,150.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7216,2021,2022,Black Bear,Black Bear,"Plateau, Fishlake/Thousand Lakes",1,3.0,4.0,1.0,300.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7217,2021,2022,Black Bear,Black Bear,San Juan,1,2.0,6.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7218,2021,2022,Black Bear,Black Bear,"South Slope, Bonanza/Diamond Mtn/Vernal",1,5.0,7.0,3.0,166.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7219,2021,2022,Black Bear,Black Bear,"South Slope, Yellowstone",1,1.0,4.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7220,2021,2022,Black Bear,Black Bear,"Wasatch Mtns, Avintaquin/Currant Creek",1,5.0,9.0,4.0,125.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7221,2021,2022,Black Bear,Black Bear,"Wasatch Mtns, West-Central",1,5.0,8.0,3.0,166.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7224,2021,2022,Black Bear,Black Bear,"Book Cliffs, Little Creek Roadless",1,3.0,9.0,1.0,300.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7225,2021,2022,Black Bear,Black Bear,"Book Cliffs, Little Creek Roadless",1,2.0,10.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7226,2021,2022,Black Bear,Black Bear,La Sal,1,8.0,75.0,5.0,160.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7227,2021,2022,Black Bear,Black Bear,San Juan,1,1.0,75.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7228,2021,2022,Black Bear,Black Bear,Cache/Ogden,1,0.0,1.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7229,2021,2022,Black Bear,Black Bear,"Kamas/North Slope, Summit",1,1.0,6.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7230,2021,2022,Black Bear,Black Bear,Cache/Ogden,1,0.0,5.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7231,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-North",1,0.0,23.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7232,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-South/San Rafael, North",1,1.0,23.0,1.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7233,2021,2022,Black Bear,Black Bear,"Central Mtns, Nebo",1,2.0,21.0,1.0,200.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7234,2021,2022,Black Bear,Black Bear,Chalk Creek/East Canyon/Morgan-South Rich,1,0.0,5.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7235,2021,2022,Black Bear,Black Bear,"Kamas/North Slope, Summit",1,0.0,5.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7236,2021,2022,Black Bear,Black Bear,"Plateau, Boulder/Kaiparowits",1,0.0,50.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7300,2021,2022,Black Bear,Black Bear,"Book Cliffs, Bitter Creek/South",1,4.0,8.0,1.0,400.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7301,2021,2022,Black Bear,Black Bear,"Book Cliffs, Little Creek Roadless",1,1.0,2.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7303,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-North",1,4.0,11.0,1.0,400.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7304,2021,2022,Black Bear,Black Bear,"Central Mtns, Manti-South/San Rafael, North",1,8.0,13.0,1.0,800.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7305,2021,2022,Black Bear,Black Bear,"Central Mtns, Nebo",1,2.0,5.0,1.0,200.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7307,2021,2022,Black Bear,Black Bear,La Sal,1,4.0,14.0,1.0,400.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7308,2021,2022,Black Bear,Black Bear,"North Slope, Three Corners/West Daggett",1,0.0,1.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7309,2021,2022,Black Bear,Black Bear,Panguitch Lake/Zion,1,2.0,4.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7310,2021,2022,Black Bear,Black Bear,"Plateau, Boulder/Kaiparowits",1,7.0,10.0,3.0,233.33,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7311,2021,2022,Black Bear,Black Bear,"Plateau, Fishlake/Thousand Lakes",1,1.0,2.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7312,2021,2022,Black Bear,Black Bear,San Juan,1,3.0,14.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7313,2021,2022,Black Bear,Black Bear,"South Slope, Bonanza/Diamond Mtn/Vernal",1,1.0,7.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7314,2021,2022,Black Bear,Black Bear,"South Slope, Yellowstone",1,0.0,3.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7315,2021,2022,Black Bear,Black Bear,"Wasatch Mtns, Avintaquin/Currant Creek",1,0.0,4.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7316,2021,2022,Black Bear,Black Bear,"Wasatch Mtns, West-Central",1,5.0,11.0,1.0,500.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7317,2021,2022,Black Bear,Black Bear,Nine Mile,1,3.0,7.0,1.0,300.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7318,2021,2022,Black Bear,Black Bear,Beaver,1,2.0,3.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7320,2021,2022,Black Bear,Black Bear,Cache/Ogden,1,0.0,1.0,0.0,,,hunt_code,,2021_for_2022_hunt_code_keyed,
BR7321,2021,2022,Black Bear,Black Bear,"Kamas/North Slope, Summit",1,2.0,4.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1000,2021,2022,Deer,Deer,Henry Mtns,1,10.0,11.0,11.0,90.91,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1001,2021,2022,Deer,Deer,Paunsaugunt,1,28.0,35.0,34.0,82.35,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1003,2021,2022,Deer,Deer,Henry Mtns,1,27.0,28.0,28.0,96.43,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1004,2021,2022,Deer,Deer,Paunsaugunt,1,66.0,86.0,85.0,77.65,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1005,2021,2022,Deer,Deer,Henry Mtns,1,11.0,12.0,11.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1006,2021,2022,Deer,Deer,Paunsaugunt,1,29.0,35.0,35.0,82.86,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1007,2021,2022,Deer,Deer,Henry Mtns,1,2.0,2.0,2.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1008,2021,2022,Deer,Deer,Paunsaugunt,1,4.0,4.0,4.0,100.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1010,2021,2022,Deer,Deer,Paunsaugunt (any legal weapon),1,4.0,6.0,6.0,66.67,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1011,2021,2022,Deer,Deer,Book Cliffs,1,39.0,53.0,52.0,75.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
DB1012,2021,2022,Deer,Deer,"Fillmore, Oak Creek LE",1,6.0,10.0,10.0,60.0,,hunt_code,,2021_for_2022_hunt_code_keyed,
