record_id,record_type,library_title,library_species,library_area,database_match_status,database_hunt_code,hunt_master_compare_status,hunt_master_row_count,hunt_master_residencies,hunt_master_draw_pools,hunt_master_point_row_count,field_mismatch_count,blank_database_runtime_value_count,field_mismatches,blank_database_runtime_values
permit_2022_2024_conservation_0216,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Beaver, East",Bull Elk,"Beaver, East",AMBIGUOUS_DATABASE_MATCH,EB3102,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Beaver, East' not in [Beaver East]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0217,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Book Cliffs, Bitter Creek/South",Bull Elk,"Book Cliffs, Bitter Creek/South",AMBIGUOUS_DATABASE_MATCH,EA1224,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0218,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Box Elder, Grouse Creek",Bull Elk,"Box Elder, Grouse Creek",MATCH_HIGH,EB3128,FOUND_FIELD_MISMATCH,2,Nonresident|Resident,standard,2,8,0,"database_hunt_name->hunt_name: 'Box Elder, Grouse Creek' not in [Box Elder Grouse Creek]; database_weapon->weapon: 'Multiseason' not in [Any Legal Weapon]; database_permits_2026_total->permits_2026_total: '1' not in []; database_permits_2026_source->permits_2026_source: 'Utah DWR Conservation Permit Working List' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_total->permit_allotment_2026_total: '1' not in []; database_permit_allotment_2026_source->permit_allotment_2026_source: 'Utah DWR Conservation Permit Working List' not in []; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: '8C1294DD__2025-27_conservation_permits.pdf' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: 'TOTAL_ONLY' not in []",
permit_2022_2024_conservation_0219,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Cache, South",Bull Elk,"Cache, South",MATCH_HIGH,EB3107,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Cache, South' not in [Cache South]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0220,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Central Mtns, Manti",Bull Elk,"Central Mtns, Manti",AMBIGUOUS_DATABASE_MATCH,EB3108,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0221,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Central Mtns, Nebo",Bull Elk,"Central Mtns, Nebo",AMBIGUOUS_DATABASE_MATCH,EA1189,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0222,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Central Mtns, Nebo",Bull Elk,"Central Mtns, Nebo",AMBIGUOUS_DATABASE_MATCH,EA1189,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0223,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - La Sal, La Sal Mtns",Bull Elk,"La Sal, La Sal Mtns",AMBIGUOUS_DATABASE_MATCH,EB3111,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0224,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - La Sal, La Sal Mtns",Bull Elk,"La Sal, La Sal Mtns",MATCH_HIGH,EB3111,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0225,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Mt Dutton,Bull Elk,Mt Dutton,MATCH_HIGH,EB3113,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0226,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Panguitch Lake,Bull Elk,Panguitch Lake,AMBIGUOUS_DATABASE_MATCH,EA1283,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0227,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Paunsaugunt,Bull Elk,Paunsaugunt,AMBIGUOUS_DATABASE_MATCH,EA2015,FOUND_FIELD_MISMATCH,2,Nonresident|Resident,standard,2,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [2026_RAC_TRUTH_SOURCE],
permit_2022_2024_conservation_0228,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Plateau, Boulder",Bull Elk,"Plateau, Boulder",AMBIGUOUS_DATABASE_MATCH,EB3145,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0229,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Plateau, Fishlake/Thousand Lakes",Bull Elk,"Plateau, Fishlake/Thousand Lakes",AMBIGUOUS_DATABASE_MATCH,EB3120,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0230,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Plateau, Fishlake/Thousand Lakes",Bull Elk,"Plateau, Fishlake/Thousand Lakes",AMBIGUOUS_DATABASE_MATCH,EB3018,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0231,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - San Juan Bull Elk,Bull Elk,San Juan Bull Elk,MATCH_REVIEW,EB3121,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0232,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - San Juan Bull Elk,Bull Elk,San Juan Bull Elk,AMBIGUOUS_DATABASE_MATCH,EB3019,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0233,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Southwest Desert, South",Bull Elk,"Southwest Desert, South",AMBIGUOUS_DATABASE_MATCH,EB3146,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Southwest Desert, South' not in [Southwest Desert South]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0234,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Southwest Desert, South",Bull Elk,"Southwest Desert, South",MATCH_HIGH,EB3157,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,2,0,"database_hunt_name->hunt_name: 'Southwest Desert, South' not in [Southwest Desert South]; database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]",
permit_2022_2024_conservation_0235,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Statewide,Bull Elk,Statewide,AMBIGUOUS_DATABASE_MATCH,EB1000,FOUND_PRIOR_REVIEW_REQUIRED,3,Nonresident|Resident,sportsman|standard,3,0,5,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [15]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0236,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Wasatch Mtns,Bull Elk,Wasatch Mtns,AMBIGUOUS_DATABASE_MATCH,EA2038,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0237,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Wasatch Mtns,Bull Elk,Wasatch Mtns,AMBIGUOUS_DATABASE_MATCH,EB3022,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0238,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Wasatch Mtns,Bull Elk,Wasatch Mtns,AMBIGUOUS_DATABASE_MATCH,EB3100,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0239,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Moose - Cache,Bull Moose,Cache,AMBIGUOUS_DATABASE_MATCH,MB6000,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0240,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Cougar - Statewide,Cougar,Statewide,AMBIGUOUS_DATABASE_MATCH,CG9999,FOUND_FIELD_MISMATCH,2,Nonresident|Resident,standard,2,4,0,database_permits_2026_source->permits_2026_source: 'Utah DWR Hunt Planner' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_source->permit_allotment_2026_source: 'Utah DWR Hunt Planner' not in []; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: 'Utah DWR Hunt Planner' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: 'NO_QUOTA_PUBLISHED' not in [],
permit_2022_2024_conservation_0241,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Henry Mtns,Desert Bighorn Sheep,Henry Mtns,AMBIGUOUS_DATABASE_MATCH,DS6600,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0242,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Kaiparowits, East",Desert Bighorn Sheep,"Kaiparowits, East",MATCH_HIGH,DS1002,FOUND_FIELD_MISMATCH,2,Nonresident|Resident,standard,2,10,0,database_permits_2026_res->permits_2026_res: '1' not in []; database_permits_2026_nr->permits_2026_nr: '0' not in []; database_permits_2026_total->permits_2026_total: '1' not in []; database_permits_2026_source->permits_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: '1' not in []; database_permit_allotment_2026_nr->permit_allotment_2026_nr: '0' not in []; database_permit_allotment_2026_total->permit_allotment_2026_total: '1' not in []; database_permit_allotment_2026_source->permit_allotment_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in []; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: 'conservation-permit-hunt-table-2025-27.csv' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: 'FULL_SPLIT' not in [],
permit_2022_2024_conservation_0243,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Kaiparowits, Escalante",Desert Bighorn Sheep,"Kaiparowits, Escalante",MATCH_REVIEW,DS1003,FOUND_FIELD_MISMATCH,2,Nonresident|Resident,standard,2,10,0,database_permits_2026_res->permits_2026_res: '1' not in []; database_permits_2026_nr->permits_2026_nr: '0' not in []; database_permits_2026_total->permits_2026_total: '1' not in []; database_permits_2026_source->permits_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: '1' not in []; database_permit_allotment_2026_nr->permit_allotment_2026_nr: '0' not in []; database_permit_allotment_2026_total->permit_allotment_2026_total: '1' not in []; database_permit_allotment_2026_source->permit_allotment_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in []; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: 'conservation-permit-hunt-table-2025-27.csv' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: 'FULL_SPLIT' not in [],
permit_2022_2024_conservation_0244,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - San Rafael, Dirty Devil",Desert Bighorn Sheep,"San Rafael, Dirty Devil",MATCH_HIGH,DS1004,FOUND_FIELD_MISMATCH,2,Nonresident|Resident,standard,2,10,0,database_permits_2026_res->permits_2026_res: '1' not in []; database_permits_2026_nr->permits_2026_nr: '0' not in []; database_permits_2026_total->permits_2026_total: '1' not in []; database_permits_2026_source->permits_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: '1' not in []; database_permit_allotment_2026_nr->permit_allotment_2026_nr: '0' not in []; database_permit_allotment_2026_total->permit_allotment_2026_total: '1' not in []; database_permit_allotment_2026_source->permit_allotment_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in []; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: 'conservation-permit-hunt-table-2025-27.csv' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: 'FULL_SPLIT' not in [],
permit_2022_2024_conservation_0245,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Statewide,Desert Bighorn Sheep,Statewide,AMBIGUOUS_DATABASE_MATCH,DS1000,FOUND_FIELD_MISMATCH,3,Nonresident|Resident,sportsman|standard,3,10,0,database_permits_2026_res->permits_2026_res: '1' not in []; database_permits_2026_nr->permits_2026_nr: '0' not in []; database_permits_2026_total->permits_2026_total: '1' not in []; database_permits_2026_source->permits_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: '1' not in []; database_permit_allotment_2026_nr->permit_allotment_2026_nr: '0' not in []; database_permit_allotment_2026_total->permit_allotment_2026_total: '1' not in []; database_permit_allotment_2026_source->permit_allotment_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in []; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: 'conservation-permit-hunt-table-2025-27.csv' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: 'FULL_SPLIT' not in [],
permit_2022_2024_conservation_0246,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Mountain Goat - Chalk Creek/Kamas, Uintas",Mountain Goat,"Chalk Creek/Kamas, Uintas",AMBIGUOUS_DATABASE_MATCH,GO6804,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0247,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Mountain Goat - Statewide,Mountain Goat,Statewide,AMBIGUOUS_DATABASE_MATCH,GO1000,FOUND_PRIOR_REVIEW_REQUIRED,3,Nonresident|Resident,sportsman|standard,3,0,5,,"database_permits_2026_source->permits_2026_source: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_total->permit_allotment_2026_total: database blank, runtime has [1]; database_permit_allotment_2026_source->permit_allotment_2026_source: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: database blank, runtime has [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: database blank, runtime has [FALLBACK_EXISTING_2026_PERMITS]"
permit_2022_2024_conservation_0248,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Mountain Goat - Wasatch Mtns, Timpanogos",Mountain Goat,"Wasatch Mtns, Timpanogos",MATCH_REVIEW,GO6820,FOUND_FIELD_MISMATCH,66,Nonresident|Resident,standard,66,1,0,database_permits_2026_source->permits_2026_source: '2026_RAC_CURRENT_YEAR_ALLOTMENT' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS],
permit_2022_2024_conservation_0249,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Rocky Mountain Bighorn Sheep - Book Cliffs, South",Rocky Mountain Bighorn Sheep,"Book Cliffs, South",MATCH_HIGH,RS1001,FOUND_FIELD_MISMATCH,2,Nonresident|Resident,standard,2,10,0,database_permits_2026_res->permits_2026_res: '1' not in []; database_permits_2026_nr->permits_2026_nr: '0' not in []; database_permits_2026_total->permits_2026_total: '1' not in []; database_permits_2026_source->permits_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_res->permit_allotment_2026_res: '1' not in []; database_permit_allotment_2026_nr->permit_allotment_2026_nr: '0' not in []; database_permit_allotment_2026_total->permit_allotment_2026_total: '1' not in []; database_permit_allotment_2026_source->permit_allotment_2026_source: 'Utah DWR 2025-2027 Conservation Permit Database' not in []; database_permit_allotment_2026_source_file->permit_allotment_2026_source_file: 'conservation-permit-hunt-table-2025-27.csv' not in [DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS]; database_permit_allotment_2026_status->permit_allotment_2026_status: 'FULL_SPLIT' not in [],
