hunt_code,historical_hunt_code,current_hunt_code,hunt_name,species,reported_hunt_year,model_target_year,unit,unit_name,boundary_id,boundary_name,average_harvest_age,age_data_available,percent_5plus,percent_mature_or_5_plus,percent_adult_male,percent_adult_female,age_metric_type,age_source_scope,source_file,source_page,source_table_title,source_row_key,source_package_file,source_package_path,crosswalk_method,crosswalk_confidence,crosswalk_score,review_status,review_reason,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,quality_score_eligible,trophy_age_score_eligible,notes,database_code_present,database_hunt_name,database_species,database_match_notes
EL3088,EB3088,EL3088,Monroe,Elk,2023,2024,,,629,,9.1,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::3045,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3088|CROSSWALK_CURRENT_CODE=EL3088|CROSSWALK_CURRENT_CODE=EL3088|CROSSWALK_CURRENT_CODE=EL3088|CROSSWALK_CURRENT_CODE=EL3088,true,Monroe,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3088,EB3088,EL3088,Monroe,Limited Entry Bull Elk,2022,2023,,,629,,7.4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,9,,harvest_quality_features_all_years_by_hunt_code.csv::1893,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3088|CROSSWALK_CURRENT_CODE=EL3088|CROSSWALK_CURRENT_CODE=EL3088|CROSSWALK_CURRENT_CODE=EL3088|CROSSWALK_CURRENT_CODE=EL3088,true,Monroe,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3089,EB3089,EL3089,Mt Dutton,Elk,2023,2024,,,630,,7.8,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::3046,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3089|CROSSWALK_CURRENT_CODE=EL3089|CROSSWALK_CURRENT_CODE=EL3089|CROSSWALK_CURRENT_CODE=EL3089|CROSSWALK_CURRENT_CODE=EL3089,true,Mt Dutton,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3089,EB3089,EL3089,Mt Dutton,Limited Entry Bull Elk,2022,2023,,,630,,7.7,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,9,,harvest_quality_features_all_years_by_hunt_code.csv::1894,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3089|CROSSWALK_CURRENT_CODE=EL3089|CROSSWALK_CURRENT_CODE=EL3089|CROSSWALK_CURRENT_CODE=EL3089|CROSSWALK_CURRENT_CODE=EL3089,true,Mt Dutton,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3091,EB3091,EL3091,"North Slope, Three Corners",Elk,2023,2024,,,140,,5.7,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::3047,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3091|CROSSWALK_CURRENT_CODE=EL3091|CROSSWALK_CURRENT_CODE=EL3091|CROSSWALK_CURRENT_CODE=EL3091|CROSSWALK_CURRENT_CODE=EL3091,true,"North Slope, Three Corners",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3091,EB3091,EL3091,"North Slope, Three Corners",Limited Entry Bull Elk,2022,2023,,,140,,5.4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,9,,harvest_quality_features_all_years_by_hunt_code.csv::1895,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3091|CROSSWALK_CURRENT_CODE=EL3091|CROSSWALK_CURRENT_CODE=EL3091|CROSSWALK_CURRENT_CODE=EL3091|CROSSWALK_CURRENT_CODE=EL3091,true,"North Slope, Three Corners",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3093,EB3093,EL3093,Panguitch Lake,Elk,2023,2024,,,634,,7.8,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::3048,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3093|CROSSWALK_CURRENT_CODE=EL3093|CROSSWALK_CURRENT_CODE=EL3093|CROSSWALK_CURRENT_CODE=EL3093|CROSSWALK_CURRENT_CODE=EL3093,true,Panguitch Lake,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3093,EB3093,EL3093,Panguitch Lake,Limited Entry Bull Elk,2022,2023,,,634,,7.6,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,9,,harvest_quality_features_all_years_by_hunt_code.csv::1896,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3093|CROSSWALK_CURRENT_CODE=EL3093|CROSSWALK_CURRENT_CODE=EL3093|CROSSWALK_CURRENT_CODE=EL3093|CROSSWALK_CURRENT_CODE=EL3093,true,Panguitch Lake,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3096,EB3096,EL3096,"Plateau, Fishlake/Thousand Lakes",Elk,2021,2022,,,175,,6.9,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,88,,harvest_results_all_years_long.csv::6274,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=EL3096|CROSSWALK_CURRENT_CODE=EL3096|CROSSWALK_CURRENT_CODE=EL3096|CROSSWALK_CURRENT_CODE=EL3096|CROSSWALK_CURRENT_CODE=EL3096,true,Fishlake/Thousand Lakes,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3097,EB3097,EL3097,San Juan Bull Elk,Elk,2023,2024,,,183,,7.6,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::3050,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3097|CROSSWALK_CURRENT_CODE=EL3097|CROSSWALK_CURRENT_CODE=EL3097|CROSSWALK_CURRENT_CODE=EL3097|CROSSWALK_CURRENT_CODE=EL3097,true,San Juan Bull Elk,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3097,EB3097,EL3097,San Juan Bull Elk,Limited Entry Bull Elk,2022,2023,,,183,,8.3,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,9,,harvest_quality_features_all_years_by_hunt_code.csv::1899,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3097|CROSSWALK_CURRENT_CODE=EL3097|CROSSWALK_CURRENT_CODE=EL3097|CROSSWALK_CURRENT_CODE=EL3097|CROSSWALK_CURRENT_CODE=EL3097,true,San Juan Bull Elk,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3098,EB3098,EL3098,"South Slope, Diamond Mtn",Elk,2023,2024,,,206,,7,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::3051,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3098|CROSSWALK_CURRENT_CODE=EL3098|CROSSWALK_CURRENT_CODE=EL3098|CROSSWALK_CURRENT_CODE=EL3098|CROSSWALK_CURRENT_CODE=EL3098,true,Diamond Mtn,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3098,EB3098,EL3098,"South Slope, Diamond Mtn",Limited Entry Bull Elk,2022,2023,,,206,,7.7,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,9,,harvest_quality_features_all_years_by_hunt_code.csv::1900,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3098|CROSSWALK_CURRENT_CODE=EL3098|CROSSWALK_CURRENT_CODE=EL3098|CROSSWALK_CURRENT_CODE=EL3098|CROSSWALK_CURRENT_CODE=EL3098,true,Diamond Mtn,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3100,EB3100,EL3100,Wasatch Mtns,Elk,2023,2024,,,222,,5,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::3052,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3100|CROSSWALK_CURRENT_CODE=EL3100|CROSSWALK_CURRENT_CODE=EL3100|CROSSWALK_CURRENT_CODE=EL3100|CROSSWALK_CURRENT_CODE=EL3100,true,Wasatch Mtns,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3100,EB3100,EL3100,Wasatch Mtns,Limited Entry Bull Elk,2022,2023,,,222,,5.7,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,9,,harvest_quality_features_all_years_by_hunt_code.csv::1901,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3100|CROSSWALK_CURRENT_CODE=EL3100|CROSSWALK_CURRENT_CODE=EL3100|CROSSWALK_CURRENT_CODE=EL3100|CROSSWALK_CURRENT_CODE=EL3100,true,Wasatch Mtns,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3126,EB3126,EL3126,"Central Mtns, Manti (mid)",Elk,2021,2022,,,51,,6.5,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,86,,harvest_results_all_years_long.csv::6450,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=EL3126|CROSSWALK_CURRENT_CODE=EL3126|CROSSWALK_CURRENT_CODE=EL3126|CROSSWALK_CURRENT_CODE=EL3126|CROSSWALK_CURRENT_CODE=EL3126,true,Manti,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3127,EB3127,EL3127,Wasatch Mtns,Elk,2023,2024,,,222,,5,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,9,,harvest_quality_features_all_years_by_hunt_code.csv::3069,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3127|CROSSWALK_CURRENT_CODE=EL3127|CROSSWALK_CURRENT_CODE=EL3127|CROSSWALK_CURRENT_CODE=EL3127|CROSSWALK_CURRENT_CODE=EL3127,true,Wasatch Mtns,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3127,EB3127,EL3127,Wasatch Mtns,Limited Entry Bull Elk,2022,2023,,,222,,5.7,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::1921,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3127|CROSSWALK_CURRENT_CODE=EL3127|CROSSWALK_CURRENT_CODE=EL3127|CROSSWALK_CURRENT_CODE=EL3127|CROSSWALK_CURRENT_CODE=EL3127,true,Wasatch Mtns,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3130,EB3130,EL3130,"Box Elder, Pilot Mtn",Elk,2021,2022,,,682,,5.7,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,85,,harvest_results_all_years_long.csv::6466,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=EL3130|CROSSWALK_CURRENT_CODE=EL3130|CROSSWALK_CURRENT_CODE=EL3130|CROSSWALK_CURRENT_CODE=EL3130|CROSSWALK_CURRENT_CODE=EL3130,true,"Box Elder, Pilot Mtn",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3137,EB3137,EL3137,"West Desert, Deep Creek",Elk,2023,2024,,,241,,7.4,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,11,,harvest_quality_features_all_years_by_hunt_code.csv::3074,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3137|CROSSWALK_CURRENT_CODE=EL3137|CROSSWALK_CURRENT_CODE=EL3137|CROSSWALK_CURRENT_CODE=EL3137|CROSSWALK_CURRENT_CODE=EL3137,true,"West Desert, Deep Creek",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3137,EB3137,EL3137,"West Desert, Deep Creek",Limited Entry Bull Elk,2022,2023,,,241,,6.4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::1930,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3137|CROSSWALK_CURRENT_CODE=EL3137|CROSSWALK_CURRENT_CODE=EL3137|CROSSWALK_CURRENT_CODE=EL3137|CROSSWALK_CURRENT_CODE=EL3137,true,"West Desert, Deep Creek",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3144,EB3144,EL3144,"West Desert, Deep Creek",Elk,2023,2024,,,241,,7.4,true,,,,,average_harvest_age,hunt_code_direct,2023 Hunt Success.pdf,11,,harvest_quality_features_all_years_by_hunt_code.csv::3078,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3144|CROSSWALK_CURRENT_CODE=EL3144|CROSSWALK_CURRENT_CODE=EL3144|CROSSWALK_CURRENT_CODE=EL3144|CROSSWALK_CURRENT_CODE=EL3144,true,"West Desert, Deep Creek",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3144,EB3144,EL3144,"West Desert, Deep Creek",Limited Entry Bull Elk,2022,2023,,,241,,6.4,true,,,,,average_harvest_age,hunt_code_direct,968EFF87__2022_le_oial_all.pdf,10,,harvest_quality_features_all_years_by_hunt_code.csv::1937,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package|CROSSWALK_CURRENT_CODE=EL3144|CROSSWALK_CURRENT_CODE=EL3144|CROSSWALK_CURRENT_CODE=EL3144|CROSSWALK_CURRENT_CODE=EL3144|CROSSWALK_CURRENT_CODE=EL3144,true,"West Desert, Deep Creek",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3145,EB3145,EL3145,"Plateau, Boulder",Elk,2021,2022,,,172,,7.8,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,85,,harvest_results_all_years_long.csv::6474,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=EL3145|CROSSWALK_CURRENT_CODE=EL3145|CROSSWALK_CURRENT_CODE=EL3145|CROSSWALK_CURRENT_CODE=EL3145|CROSSWALK_CURRENT_CODE=EL3145,true,Boulder,Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3146,EB3146,EL3146,"Southwest Desert, South",Elk,2021,2022,,,872,,6.6,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,85,,harvest_results_all_years_long.csv::6482,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=EL3146|CROSSWALK_CURRENT_CODE=EL3146|CROSSWALK_CURRENT_CODE=EL3146|CROSSWALK_CURRENT_CODE=EL3146|CROSSWALK_CURRENT_CODE=EL3146,true,"Southwest Desert, South",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3147,EB3147,EL3147,"Box Elder, Grouse Creek (early)",Elk,2021,2022,,,867,,6.4,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,86,,harvest_results_all_years_long.csv::6490,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=EL3147|CROSSWALK_CURRENT_CODE=EL3147|CROSSWALK_CURRENT_CODE=EL3147|CROSSWALK_CURRENT_CODE=EL3147|CROSSWALK_CURRENT_CODE=EL3147,true,"Box Elder, Grouse Creek",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3149,EB3149,EL3149,"Southwest Desert, South (early)",Elk,2021,2022,,,872,,6.6,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,87,,harvest_results_all_years_long.csv::6506,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=EL3149|CROSSWALK_CURRENT_CODE=EL3149|CROSSWALK_CURRENT_CODE=EL3149|CROSSWALK_CURRENT_CODE=EL3149|CROSSWALK_CURRENT_CODE=EL3149,true,"Southwest Desert, South",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
EL3150,EB3150,EL3150,"Box Elder, Grouse Creek (late)",Elk,2021,2022,,,867,,6.4,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,86,,harvest_results_all_years_long.csv::6514,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package|CROSSWALK_CURRENT_CODE=EL3150|CROSSWALK_CURRENT_CODE=EL3150|CROSSWALK_CURRENT_CODE=EL3150|CROSSWALK_CURRENT_CODE=EL3150|CROSSWALK_CURRENT_CODE=EL3150,true,"Box Elder, Grouse Creek",Elk,DIRECT_DATABASE_MATCH|LATEST_OUTPUT_USES_CURRENT_HUNT_CODE
