hunt_code,hunt_name,species,boundary_id,row_origin,database_numeric_protected,target_database_status,target_2025_total,database_2025_total,target_2026_total,database_2026_total,database_allotment_2026_total,resolved_2026_res,resolved_2026_nr,resolved_2026_total,resolved_2026_source,overlay_action,review_priority,review_reason
BR7011,Paunsaugunt,Black Bear,163,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,4,,4,,4,0,4,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7012,Boulder/Kaiparowits,Black Bear,455,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,22,,22,,20,2,22,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7013,Fishlake/Thousand Lakes,Black Bear,175,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,7,,7,,7,0,7,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7014,San Juan,Black Bear,710,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,38,,38,,35,3,38,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7015,Diamond Mtn/Vernal/Bonanza,Black Bear,444,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,7,,7,,7,0,7,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7016,Wasatch Mtns West-Central,Black Bear,845,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,40,,40,,36,4,40,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7017,Cache/Ogden,Black Bear,92,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,2,,2,,2,0,2,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7018,Kamas/North Slope Summit,Black Bear,251,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7020,Monroe,Black Bear,629,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7021,Dolores Triangle,Black Bear,108,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,2,,2,0,2,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7022,La Sal Mtns,Black Bear,617,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,43,,40,3,43,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7100,Beaver,Black Bear,628,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,10,,10,,9,1,10,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7101,Book Cliffs Bitter Creek/South,Black Bear,449,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,15,,15,,14,1,15,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7102,Book Cliffs Little Creek Roadless,Black Bear,12,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7104,Manti North,Black Bear,52,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,18,,18,,17,1,18,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7105,Manti South/San Rafael North,Black Bear,744,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,20,,20,,18,2,20,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7106,Nebo,Black Bear,616,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,8,,8,,8,0,8,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7109,Mt Dutton,Black Bear,630,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,3,,3,,3,0,3,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7110,Nine Mile,Black Bear,615,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,20,,20,,18,2,20,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7111,North Slope Three Corners/West Daggett,Black Bear,289,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7112,Panguitch Lake/Zion,Black Bear,462,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7113,Paunsaugunt,Black Bear,163,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,3,,3,,3,0,3,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7114,Boulder/Kaiparowits,Black Bear,455,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,14,,14,,13,1,14,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7115,Fishlake/Thousand Lakes,Black Bear,175,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,7,,7,,7,0,7,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7116,San Juan,Black Bear,710,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,24,,24,,22,2,24,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7117,Diamond Mtn/Vernal/Bonanza,Black Bear,444,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7118,Yellowstone,Black Bear,613,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7119,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,463,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7120,Wasatch Mtns West-Central,Black Bear,448,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,23,,23,,22,1,23,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7121,Cache/Ogden,Black Bear,92,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,4,,4,,4,0,4,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7122,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,93,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,7,,7,,7,0,7,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7123,Kamas/North Slope Summit,Black Bear,5053,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,6,,6,,6,0,6,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7124,Fillmore Pahvant,Black Bear,88,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,2,,2,,2,0,2,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7125,Monroe,Black Bear,629,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7126,Dolores Triangle,Black Bear,108,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,6,,6,0,6,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7127,La Sal Mtns,Black Bear,617,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,27,,25,2,27,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7200,Beaver,Black Bear,628,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,10,,10,,9,1,10,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7201,Book Cliffs Bitter Creek/South,Black Bear,449,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,20,,20,,18,2,20,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7203,Manti North,Black Bear,52,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,11,,11,,10,1,11,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7204,Manti South/San Rafael North,Black Bear,744,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,20,,20,,18,2,20,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7205,Nebo,Black Bear,616,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7207,Fillmore Pahvant,Black Bear,88,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7210,Mt Dutton,Black Bear,630,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,3,,3,0,3,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7211,Nine Mile,Black Bear,615,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,18,,29,,26,3,29,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7212,North Slope Three Corners/West Daggett,Black Bear,289,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,2,,2,,2,0,2,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7213,Panguitch Lake/Zion,Black Bear,462,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,9,,9,,9,0,9,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7214,Paunsaugunt,Black Bear,163,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,4,,4,,4,0,4,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7215,Boulder/Kaiparowits,Black Bear,455,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,10,,10,,9,1,10,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7216,Fishlake/Thousand Lakes,Black Bear,175,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7217,San Juan,Black Bear,710,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,6,,6,,6,0,6,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7218,Diamond Mtn/Vernal/Bonanza,Black Bear,444,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,7,,7,,7,0,7,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7219,Yellowstone,Black Bear,613,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,4,,4,,4,0,4,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7220,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,463,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,9,,9,,9,0,9,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7221,Wasatch Mtns West-Central,Black Bear,448,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,20,,20,,18,2,20,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7224,Book Cliffs Little Creek Roadless,Black Bear,12,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,15,,15,,14,1,15,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7225,Book Cliffs Little Creek Roadless,Black Bear,12,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7228,Cache/Ogden,Black Bear,92,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7229,Kamas/North Slope Summit,Black Bear,5079,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,4,,4,,4,0,4,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7237,Monroe,Black Bear,629,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7238,Dolores Triangle,Black Bear,108,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,2,,2,0,2,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7239,La Sal Mtns,Black Bear,617,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,6,,6,0,6,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7300,Book Cliffs Bitter Creek/South,Black Bear,449,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,10,,10,,9,1,10,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7301,Book Cliffs Little Creek Roadless,Black Bear,12,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7303,Manti North,Black Bear,52,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,14,,14,,13,1,14,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7304,Manti South/San Rafael North,Black Bear,744,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,20,,20,,18,2,20,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7305,Nebo,Black Bear,616,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7307,La Sal,Black Bear,684,DATABASE_ONLY,NO,DATABASE_CODE_MISSING_TARGET,,14,,,,,,,,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7308,North Slope Three Corners/West Daggett,Black Bear,289,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7309,Panguitch Lake/Zion,Black Bear,462,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,4,,4,,4,0,4,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7310,Boulder/Kaiparowits,Black Bear,455,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,11,,11,,10,1,11,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7311,Fishlake/Thousand Lakes,Black Bear,175,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,3,,3,,3,0,3,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7312,San Juan,Black Bear,710,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,12,,12,,11,1,12,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7313,Diamond Mtn/Vernal/Bonanza,Black Bear,444,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7314,Yellowstone,Black Bear,613,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,3,,3,,3,0,3,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7315,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,463,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,3,,3,,3,0,3,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7316,Wasatch Mtns West-Central,Black Bear,448,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,15,,15,,14,1,15,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7317,Nine Mile,Black Bear,615,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,9,,10,,9,1,10,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7318,Beaver,Black Bear,628,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7320,Cache/Ogden,Black Bear,92,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,4,,4,,4,0,4,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7321,Kamas/North Slope Summit,Black Bear,5101,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,5,,5,,5,0,5,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7322,Mt Dutton,Black Bear,630,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7323,Paunsaugunt,Black Bear,163,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7324,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,610,DATABASE_ONLY,NO,DATABASE_CODE_MISSING_TARGET,,,,,,,,,,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7325,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,610,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,1,,1,,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
BR7326,La Sal Mtns,Black Bear,617,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,14,,13,1,14,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
DS1000,Desert Bighorn Sheep - Statewide Permit,Desert Bighorn Sheep,5110,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,1,1,1,0,1,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
EA1007,"Wasatch Mtns, Currant Creek",Elk,,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,200,200,180,20,200,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
EA1053,"Nine Mile, West Anthro",Elk,,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,50,50,45,5,50,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
EA1287,"Box Elder, Grouse Creek",Elk,,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,30,30,27,3,30,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
EA1288,"Manti, Ferron Lower Escarpment",Elk,,DATABASE_ONLY,YES,DATABASE_CODE_MISSING_TARGET,,,,40,40,36,4,40,DATABASE.permits_2026,ADD_DATABASE_CODE_TO_DERIVED_UNIVERSE,HIGH,Canonical DATABASE.csv contains this hunt code but target master does not.
