row_number,hunt_code,reported_hunt_year,species,source_family,source_file,flags,severity,harvest,hunters_afield,permits,percent_success,expected_success_pct
53968,EB3564,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53969,EB3564,2024,Elk,zip_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53970,EB3564,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53971,EB3564,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53972,EB3564,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53973,EB3564,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53974,EB3564,2024,Elk,zip_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53975,EB3564,2024,Elk,zip_species_or_supplement,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53976,EB3564,2024,Elk,zip_species_or_supplement,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53977,EB3564,2024,Elk,zip_species_or_supplement,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53978,EB3564,2024,Elk,zip_species_or_supplement,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53979,EB3564,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53980,EB3564,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53981,EB3564,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53982,EB3564,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53983,EB3564,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53984,EB3564,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53985,EB3564,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53986,EB3564,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53987,EB3564,2024,Elk,extracted_2024_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53988,EB3564,2024,Elk,extracted_2024_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53989,EB3564,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53990,EB3564,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53991,EB3564,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53992,EB3564,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53993,EB3564,2024,Elk,zip_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53994,EB3564,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53995,EB3564,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53996,EB3564,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53997,EB3564,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53998,EB3564,2024,Elk,zip_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
53999,EB3564,2024,Elk,zip_species_or_supplement,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54000,EB3564,2024,Elk,zip_species_or_supplement,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54001,EB3564,2024,Elk,zip_species_or_supplement,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54002,EB3564,2024,Elk,zip_species_or_supplement,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54003,EB3564,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54004,EB3564,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54005,EB3564,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54006,EB3564,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54007,EB3564,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54008,EB3564,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54009,EB3564,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54010,EB3564,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,14.0,18.0,18.0,75.0,77.778
54011,EB3565,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54012,EB3565,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54013,EB3565,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54014,EB3565,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54015,EB3565,2024,Elk,zip_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54016,EB3565,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54017,EB3565,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54018,EB3565,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54019,EB3565,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54020,EB3565,2024,Elk,zip_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54021,EB3565,2024,Elk,zip_species_or_supplement,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54022,EB3565,2024,Elk,zip_species_or_supplement,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54023,EB3565,2024,Elk,zip_species_or_supplement,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54024,EB3565,2024,Elk,zip_species_or_supplement,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54026,EB3565,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54027,EB3565,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54028,EB3565,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54029,EB3565,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54030,EB3565,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54031,EB3565,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54032,EB3565,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54033,EB3565,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54034,EB3565,2024,Elk,extracted_2024_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54035,EB3565,2024,Elk,extracted_2024_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54036,EB3565,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54037,EB3565,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54038,EB3565,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54039,EB3565,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54040,EB3565,2024,Elk,zip_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54041,EB3565,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54042,EB3565,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54043,EB3565,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54044,EB3565,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54045,EB3565,2024,Elk,zip_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54046,EB3565,2024,Elk,zip_species_or_supplement,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54047,EB3565,2024,Elk,zip_species_or_supplement,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54048,EB3565,2024,Elk,zip_species_or_supplement,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54049,EB3565,2024,Elk,zip_species_or_supplement,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54051,EB3565,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54052,EB3565,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54053,EB3565,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54054,EB3565,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54055,EB3565,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54056,EB3565,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54057,EB3565,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54058,EB3565,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,7.0,7.0,50.0,57.143
54107,EB3604,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54108,EB3604,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54109,EB3604,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54110,EB3604,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54111,EB3604,2024,Elk,zip_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54112,EB3604,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54113,EB3604,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54114,EB3604,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54115,EB3604,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54116,EB3604,2024,Elk,zip_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54117,EB3604,2024,Elk,zip_species_or_supplement,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54118,EB3604,2024,Elk,zip_species_or_supplement,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54119,EB3604,2024,Elk,zip_species_or_supplement,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54120,EB3604,2024,Elk,zip_species_or_supplement,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54122,EB3604,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54123,EB3604,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54124,EB3604,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54125,EB3604,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54126,EB3604,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54127,EB3604,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54128,EB3604,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54129,EB3604,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54130,EB3604,2024,Elk,extracted_2024_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54131,EB3604,2024,Elk,extracted_2024_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54132,EB3604,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54133,EB3604,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54134,EB3604,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54135,EB3604,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54136,EB3604,2024,Elk,zip_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54137,EB3604,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54138,EB3604,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54139,EB3604,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54140,EB3604,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54141,EB3604,2024,Elk,zip_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54142,EB3604,2024,Elk,zip_species_or_supplement,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54143,EB3604,2024,Elk,zip_species_or_supplement,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54144,EB3604,2024,Elk,zip_species_or_supplement,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54145,EB3604,2024,Elk,zip_species_or_supplement,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54147,EB3604,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54148,EB3604,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54149,EB3604,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54150,EB3604,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54151,EB3604,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54152,EB3604,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54153,EB3604,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54154,EB3604,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,9.0,9.0,87.5,88.889
54249,EB3608,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54250,EB3608,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54251,EB3608,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54252,EB3608,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54253,EB3608,2024,Elk,zip_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54254,EB3608,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54255,EB3608,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54256,EB3608,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54257,EB3608,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54258,EB3608,2024,Elk,zip_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54259,EB3608,2024,Elk,zip_species_or_supplement,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54260,EB3608,2024,Elk,zip_species_or_supplement,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54261,EB3608,2024,Elk,zip_species_or_supplement,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54262,EB3608,2024,Elk,zip_species_or_supplement,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54264,EB3608,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54265,EB3608,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54266,EB3608,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54267,EB3608,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54268,EB3608,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54269,EB3608,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54270,EB3608,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54271,EB3608,2024,Elk,zip_long,24_elk_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54272,EB3608,2024,Elk,extracted_2024_quality,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54273,EB3608,2024,Elk,extracted_2024_keyed,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54274,EB3608,2024,Elk,zip_long,24_bg_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54275,EB3608,2024,Elk,zip_long,2024 ELK BY UNIT 2024.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
54276,EB3608,2024,Elk,zip_long,2024 ELK CWMU bull elk harvest.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,4.0,4.0,66.7,75.000
