source_file,source_row_number,rac_family,allocation_scope,hunt_code,hunt_codes_raw,hunt_name,permit_group,category,species,weapon,sex_type,season_dates_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2025_text,permits_2026_text,source_document,source_note,db_hunt_name,db_species,db_weapon,db_hunt_type,db_season,db_permits_2026_res,db_permits_2026_nr,db_permits_2026_total,comparison_status,comparison_detail,delta_res,delta_nr,delta_total,significant_difference
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,24,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3154,EB3154,Boulder,Boulder,,Elk,Muzzleloader,,,17,2,19,19,2,21,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Boulder,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,19,2,21,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,25,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3147,EB3147,"Box Elder, Grouse Creek","Box Elder, Grouse Creek",,Elk,Early Any Legal Weapon,,,6,1,7,6,1,7,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Box Elder, Grouse Creek",Elk,Early Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,6,1,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,26,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3150,EB3150,"Box Elder, Grouse Creek","Box Elder, Grouse Creek",,Elk,Mid Any Legal Weapon,,,12,1,13,12,1,13,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Box Elder, Grouse Creek",Elk,Mid Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,12,1,13,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,27,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3153,EB3153,"Box Elder, Grouse Creek","Box Elder, Grouse Creek",,Elk,Muzzleloader,,,2,1,3,2,1,3,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Box Elder, Grouse Creek",Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,2,1,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,28,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3130,EB3130,"Box Elder, Pilot Mtn","Box Elder, Pilot Mtn",,Elk,Archery,,,3,0,3,2,0,2,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Box Elder, Pilot Mtn",Elk,Archery,Limited Entry,Aug 15 2026 - Sept 06 2026,2,0,2,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,29,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3031,EB3031,"Box Elder, Pilot Mtn","Box Elder, Pilot Mtn",,Elk,Early Any Legal Weapon,,,9,1,10,6,1,7,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Box Elder, Pilot Mtn",Elk,Early Any Legal Weapon,Limited Entry,Sept 12 2026 - Oct 02 2026,6,1,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,30,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3003,EB3003,"Cache, Meadowville","Cache, Meadowville",,Elk,Archery,,,11,1,12,9,1,10,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, Meadowville",Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,9,1,10,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,31,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3032,EB3032,"Cache, Meadowville","Cache, Meadowville",,Elk,Early Any Legal Weapon,,,4,1,5,3,1,4,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, Meadowville",Elk,Early Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,1,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,32,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3169,EB3169,"Cache, Meadowville","Cache, Meadowville",,Elk,Mid Any Legal Weapon,,,13,2,15,11,1,12,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, Meadowville",Elk,Mid Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,11,1,12,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,33,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3033,EB3033,"Cache, Meadowville","Cache, Meadowville",,Elk,Late Any Legal Weapon,,,7,1,8,6,1,7,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, Meadowville",Elk,Late Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,34,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3105,EB3105,"Cache, Meadowville","Cache, Meadowville",,Elk,Multiseason,,,1,0,1,1,0,1,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, Meadowville",Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,35,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3081,EB3081,"Cache, Meadowville","Cache, Meadowville",,Elk,Muzzleloader,,,6,1,7,5,1,6,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, Meadowville",Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,36,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3005,EB3005,"Cache, South","Cache, South",,Elk,Archery,,,9,1,10,10,1,11,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, South",Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,10,1,11,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,37,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3036,EB3036,"Cache, South","Cache, South",,Elk,Early Any Legal Weapon,,,4,0,4,4,0,4,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, South",Elk,Early Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,4,0,4,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,38,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3171,EB3171,"Cache, South","Cache, South",,Elk,Mid Any Legal Weapon,,,10,1,11,11,1,12,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, South",Elk,Mid Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,11,1,12,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,39,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3037,EB3037,"Cache, South","Cache, South",,Elk,Late Any Legal Weapon,,,5,1,6,6,1,7,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, South",Elk,Late Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,40,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3107,EB3107,"Cache, South","Cache, South",,Elk,Multiseason,,,1,0,1,1,0,1,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, South",Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,41,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3083,EB3083,"Cache, South","Cache, South",,Elk,Muzzleloader,,,5,1,6,5,1,6,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Cache, South",Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,42,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3020,EB3020,Diamond Mtn,Diamond Mtn,,Elk,Archery,,,22,3,25,25,3,28,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Diamond Mtn,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,25,3,28,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,43,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3068,EB3068,Diamond Mtn,Diamond Mtn,,Elk,Early Any Legal Weapon,,,9,1,10,10,1,11,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Diamond Mtn,Elk,Early Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,10,1,11,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,44,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3069,EB3069,Diamond Mtn,Diamond Mtn,,Elk,Mid Any Legal Weapon,,,27,3,30,30,3,33,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Diamond Mtn,Elk,Mid Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,30,3,33,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,45,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3196,EB3196,Diamond Mtn,Diamond Mtn,,Elk,Late Any Legal Weapon,,,15,2,17,17,2,19,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Diamond Mtn,Elk,Late Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,17,2,19,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,46,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3122,EB3122,Diamond Mtn,Diamond Mtn,,Elk,Multiseason,,,3,0,3,3,0,3,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Diamond Mtn,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,47,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3098,EB3098,Diamond Mtn,Diamond Mtn,,Elk,Muzzleloader,,,13,2,15,15,2,17,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Diamond Mtn,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,15,2,17,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,48,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3008,EB3008,"Fillmore, Pahvant","Fillmore, Pahvant",,Elk,Archery,,,19,2,21,19,2,21,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Fillmore, Pahvant",Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,19,2,21,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,49,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3042,EB3042,"Fillmore, Pahvant","Fillmore, Pahvant",,Elk,Early Any Legal Weapon,,,8,1,9,8,1,9,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Fillmore, Pahvant",Elk,Early Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,50,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3181,EB3181,"Fillmore, Pahvant","Fillmore, Pahvant",,Elk,Mid Any Legal Weapon,,,22,3,25,22,3,25,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Fillmore, Pahvant",Elk,Mid Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,22,3,25,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,51,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3043,EB3043,"Fillmore, Pahvant","Fillmore, Pahvant",,Elk,Late Any Legal Weapon,,,13,2,15,13,2,15,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Fillmore, Pahvant",Elk,Late Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,52,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3110,EB3110,"Fillmore, Pahvant","Fillmore, Pahvant",,Elk,Multiseason,,,3,0,3,3,0,3,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Fillmore, Pahvant",Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,53,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3086,EB3086,"Fillmore, Pahvant","Fillmore, Pahvant",,Elk,Muzzleloader,,,12,1,13,12,1,13,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,"Fillmore, Pahvant",Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,54,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3044,EB3044,Dolores Triangle,Dolores Triangle,,Elk,Late Any Legal Weapon,,,6,1,7,6,1,7,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Dolores Triangle,Elk,Late Any Legal Weapon,Limited Entry,Dec 05 2026 - Jan 31 2027,6,1,7,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,55,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3018,EB3018,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,,Elk,Archery,,,81,9,90,84,9,93,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Fishlake/Thousand Lakes,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,84,9,93,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,56,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3063,EB3063,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,,Elk,Early Any Legal Weapon,,,33,4,37,34,4,38,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Fishlake/Thousand Lakes,Elk,Early Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,34,4,38,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,57,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3064,EB3064,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,,Elk,Mid Any Legal Weapon,,,96,11,107,99,11,110,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Fishlake/Thousand Lakes,Elk,Mid Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,99,11,110,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,58,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3065,EB3065,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,,Elk,Late Any Legal Weapon,,,56,6,62,57,6,63,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Fishlake/Thousand Lakes,Elk,Late Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,57,6,63,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,59,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3120,EB3120,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,,Elk,Multiseason,,,10,1,11,10,1,11,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Fishlake/Thousand Lakes,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",10,1,11,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,60,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3096,EB3096,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,,Elk,Muzzleloader,,,49,5,54,50,6,56,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,Fishlake/Thousand Lakes,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,50,6,56,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,61,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3009,EB3009,La Sal Mtns,La Sal Mtns,,Elk,Archery,,,36,4,40,36,4,40,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,La Sal Mtns,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,36,4,40,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,62,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3045,EB3045,La Sal Mtns,La Sal Mtns,,Elk,Early Any Legal Weapon,,,14,2,16,14,2,16,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,La Sal Mtns,Elk,Early Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,14,2,16,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,63,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3183,EB3183,La Sal Mtns,La Sal Mtns,,Elk,Mid Any Legal Weapon,,,42,5,47,42,5,47,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,La Sal Mtns,Elk,Mid Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,42,5,47,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,64,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3046,EB3046,La Sal Mtns,La Sal Mtns,,Elk,Late Any Legal Weapon,,,24,3,27,24,3,27,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,La Sal Mtns,Elk,Late Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,24,3,27,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_limited_entry_bull_elk_permits.csv,65,limited_entry_bull_elk,HUNT_CODE_RES_NR_SPLIT,EB3111,EB3111,La Sal Mtns,La Sal Mtns,,Elk,Multiseason,,,5,0,5,5,0,5,,,2026-05-user-verified-table,User-provided limited-entry bull elk comparison table for 2025 to 2026.,La Sal Mtns,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
