hunt_code,species,hunt_name,unit,weapon,permits_2026,classification,modeled,has_prediction,has_point_ladder,has_crosswalk,has_harvest_evidence,has_coverage_record,display_odds_or_probability,model_version,final_state,gate_status,manual_review_required,source_current_database,source_prediction,source_crosswalk,source_coverage
LO1555,Deer,"Wasatch Mtns, East",,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1585,Deer,"Wasatch Mtns, East",,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1040,Deer,Southwest Desert,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1524,Deer,Southwest Desert,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1554,Deer,Southwest Desert,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1584,Deer,Southwest Desert,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1793,Deer,Southwest Desert,,Dedicated Hunter,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1101,Elk,Southwest Desert,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1524,Deer,Southwest Desert,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1554,Deer,Southwest Desert,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1584,Deer,Southwest Desert,,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LP5049,Pronghorn,Southwest Desert - Private Land Only,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5018,Pronghorn,Southwest Desert,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5024,Pronghorn,Southwest Desert,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5049,Pronghorn,Southwest Desert,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7000,Black Bear,Beaver,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7100,Black Bear,Beaver,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7200,Black Bear,Beaver,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7318,Black Bear,Beaver,,Multiseason,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
GO6800,Mountain Goat,Beaver,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
GO6801,Mountain Goat,Beaver,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
GO6822,Mountain Goat,Beaver,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LP5025,Pronghorn,Beaver - Private Land Only,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5000,Pronghorn,Beaver,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
PB5025,Pronghorn,Beaver,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7020,Black Bear,Monroe,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7125,Black Bear,Monroe,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7237,Black Bear,Monroe,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1032,Deer,Monroe,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1510,Deer,Monroe,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1540,Deer,Monroe,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1570,Deer,Monroe,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1779,Deer,Monroe,,Dedicated Hunter,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1286,Elk,Monroe,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3010,Elk,Monroe,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3047,Elk,Monroe,,Early Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3048,Elk,Monroe,,Late Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3088,Elk,Monroe,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3112,Elk,Monroe,,Multiseason,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3184,Elk,Monroe,,Late Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3185,Elk,Monroe,,Mid Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3010,Elk,Monroe,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3047,Elk,Monroe,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3048,Elk,Monroe,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3088,Elk,Monroe,,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3184,Elk,Monroe,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3185,Elk,Monroe,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1510,Deer,Monroe,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1540,Deer,Monroe,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1570,Deer,Monroe,,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7009,Black Bear,Mt Dutton,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7109,Black Bear,Mt Dutton,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7210,Black Bear,Mt Dutton,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
BR7322,Black Bear,Mt Dutton,,Multiseason,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1053,Deer,Mt Dutton,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1511,Deer,Mt Dutton,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1541,Deer,Mt Dutton,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1571,Deer,Mt Dutton,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1780,Deer,Mt Dutton,,Dedicated Hunter,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA2017,Elk,Mt Dutton,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3011,Elk,Mt Dutton,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3049,Elk,Mt Dutton,,Early Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3050,Elk,Mt Dutton,,Late Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3089,Elk,Mt Dutton,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3113,Elk,Mt Dutton,,Multiseason,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3186,Elk,Mt Dutton,,Late Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3187,Elk,Mt Dutton,,Mid Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3011,Elk,Mt Dutton,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3049,Elk,Mt Dutton,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3050,Elk,Mt Dutton,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3089,Elk,Mt Dutton,,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3186,Elk,Mt Dutton,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3187,Elk,Mt Dutton,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
GO6814,Mountain Goat,Mt Dutton,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1511,Deer,Mt Dutton,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1541,Deer,Mt Dutton,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1571,Deer,Mt Dutton,,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1106,Deer,Thousand Lakes,,Restricted Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1107,Deer,Thousand Lakes,,Restricted Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1108,Deer,Thousand Lakes,,Restricted Rifle,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1109,Deer,Thousand Lakes,,Restricted Multiseason,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LD1108,Deer,Thousand Lakes - Private Land Only,,Restricted Rifle,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1055,Deer,Fishlake,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1519,Deer,Fishlake,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1549,Deer,Fishlake,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1579,Deer,Fishlake,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1596,Deer,Fishlake,,Any Legal Weapon (Early),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1788,Deer,Fishlake,,Dedicated Hunter,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1519,Deer,Fishlake,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1549,Deer,Fishlake,,Any Legal Weapon (Late),,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1579,Deer,Fishlake,,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1596,Deer,Fishlake,,Any Legal Weapon (Early),,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1083,Deer,Panguitch Lake,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1516,Deer,Panguitch Lake,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1546,Deer,Panguitch Lake,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1576,Deer,Panguitch Lake,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1594,Deer,Panguitch Lake,,Any Legal Weapon (Early),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1785,Deer,Panguitch Lake,,Dedicated Hunter,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1069,Elk,Panguitch Lake,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1283,Elk,Panguitch Lake,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1284,Elk,Panguitch Lake,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1285,Elk,Panguitch Lake,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA2018,Elk,Panguitch Lake,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3015,Elk,Panguitch Lake,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3056,Elk,Panguitch Lake,,Early Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3057,Elk,Panguitch Lake,,Late Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3093,Elk,Panguitch Lake,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3117,Elk,Panguitch Lake,,Multiseason,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3188,Elk,Panguitch Lake,,Late Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EB3189,Elk,Panguitch Lake,,Mid Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3015,Elk,Panguitch Lake,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3056,Elk,Panguitch Lake,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3057,Elk,Panguitch Lake,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3093,Elk,Panguitch Lake,,Muzzleloader,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3188,Elk,Panguitch Lake,,Archery,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EL3189,Elk,Panguitch Lake,,Any Legal Weapon,,,false,false,false,false,false,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1516,Deer,Panguitch Lake,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1546,Deer,Panguitch Lake,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1576,Deer,Panguitch Lake,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1594,Deer,Panguitch Lake,,Any Legal Weapon (Early),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1043,Deer,Zion,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1529,Deer,Zion,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1559,Deer,Zion,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1589,Deer,Zion,,Muzzleloader,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1597,Deer,Zion,,Any Legal Weapon (Early),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DB1798,Deer,Zion,,Dedicated Hunter,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
DS6611,Desert Bighorn Sheep,Zion,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA1117,Elk,Zion,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
EA2020,Elk,Zion,,Any Legal Weapon,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1529,Deer,Zion,,Archery,,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
LO1559,Deer,Zion,,Any Legal Weapon (Late),,,false,false,false,false,true,false,,,MANUAL_REVIEW_REQUIRED,BLOCK,true,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,,,
