workbook,pdf,row_number,hunt_code,age_value_rendered,hard_data_age,hard_data_reported_hunt_year,status
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,188,EA2019,6.4,6.4,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,189,EA2020,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,190,EA2021,8.6,8.6,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,191,EA2026,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,192,EA2027,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,193,EA2028,7.7,7.7,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,194,EA2029,5.2,5.2,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,195,EA2030,7.7,7.7,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,196,EA2033,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,197,EA2034,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,198,EA2036,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,199,EA2037,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,200,EA2038,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,201,EA2039,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,202,EA2040,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,203,EA2041,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,204,EA2045,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS DRAW.xlsx,2026 ELK ANTLERLESS DRAW.pdf,205,EA2046,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,2,EA1010,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,3,EA1011,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,4,EA1012,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,5,EA1013,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,6,EA1015,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,7,EA1017,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,8,EA1018,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,9,EA1020,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,10,EA1021,7.2,7.2,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,11,EA1022,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,12,EA1023,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,13,EA1024,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,14,EA1025,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,15,EA1026,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,16,EA1030,7.7,7.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,17,EA1031,7.7,7.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,18,EA1033,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,19,EA1035,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,20,EA1037,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,21,EA1038,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,22,EA1039,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,23,EA1044,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,24,EA1049,7.5,7.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,25,EA1054,5.2,5.2,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,26,EA1056,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,27,EA1058,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,28,EA1060,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,29,EA1061,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,30,EA1063,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,31,EA1064,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,32,EA1069,7.6,7.6,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,33,EA1073,5.5,5.5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,34,EA1075,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,35,EA1076,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,36,EA1077,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,37,EA1078,6.9,6.9,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,38,EA1079,6.9,6.9,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,39,EA1080,6.9,6.9,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,40,EA1081,7.7,7.7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,41,EA1082,7.7,7.7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,42,EA1084,6.4,6.4,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,43,EA1085,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,44,EA1087,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,45,EA1089,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,46,EA1090,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,47,EA1094,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,48,EA1101,8.1,8.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,49,EA1106,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,50,EA1110,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,51,EA1111,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,52,EA1112,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,53,EA1113,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,54,EA1114,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,55,EA1117,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,56,EA1187,5.5,5.5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,57,EA1189,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,58,EA1193,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,59,EA1196,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,60,EA1203,5.7,5.7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,61,EA1204,5.7,5.7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,62,EA1206,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,63,EA1207,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,64,EA1208,7.2,7.2,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,65,EA1209,7.7,7.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,66,EA1217,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,67,EA1220,6.5,6.5,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,68,EA1221,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,69,EA1222,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,70,EA1223,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,71,EA1224,5.2,5.2,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,72,EA1225,5.2,5.2,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,73,EA1226,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,74,EA1228,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,75,EA1229,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,76,EA1231,7.4,7.4,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,77,EA1236,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,78,EA1237,6.2,6.2,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,79,EA1239,5.2,5.2,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,80,EA1240,5.2,5.2,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,81,EA1242,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,82,EA1243,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,83,EA1244,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,84,EA1245,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,85,EA1250,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,86,EA1251,8.1,8.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,87,EA1254,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,88,EA1258,5.7,5.7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,89,EA1264,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,90,EA1265,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,91,EA1266,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,92,EA1267,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,93,EA1268,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,94,EA1269,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,95,EA1272,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,96,EA1273,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,97,EA1274,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,98,EA1276,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,99,EA1277,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,100,EA1278,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,101,EA1279,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,102,EA1280,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,103,EA1281,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,104,EA1282,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,105,EA1283,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,106,EA1284,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,107,EA1285,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,108,EA1286,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,109,EA2033,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,110,EA2034,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,111,EA2036,9.1,9.1,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,112,EA2037,7,7,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS GENERAL SEASON.xlsx,2026 ELK ANTLERLESS GENERAL SEASON.pdf,113,EA2038,5,5,2023,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,2,EA2002,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,3,EA2003,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,4,EA2004,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,5,EA2005,5.4,5.4,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,6,EA2006,7.7,7.7,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,7,EA2008,5.2,5.2,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,8,EA2009,6.5,6.5,2022,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,2026 ELK ANTLERLESS PRIVATE LANDS ONLY.pdf,9,EA2010,7.7,7.7,2021,PDF_AGE_RENDERED_FROM_PASS_HARD_DATA
