workbook,pdf_exists,row_number,hunt_code,hunt_name,species,age_cell_value,hard_data_age,hard_data_reported_hunt_year,hard_data_source_file,status
2026 ELK BULL L.E MATURE BULL.xlsx,true,9,EB3010,Monroe,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,10,EB3011,Mt Dutton,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,11,EB3013,North Slope Three Corners,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,12,EB3015,Panguitch Lake,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,13,EB3018,Fishlake/Thousand Lakes,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,14,EB3019,San Juan Bull Elk,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,15,EB3020,Diamond Mtn,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,16,EB3022,Wasatch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,17,EB3024,Beaver East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,18,EB3025,Beaver East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,19,EB3028,Book Cliffs Little Creek Roadless,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,20,EB3031,Box Elder Pilot Mtn,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,21,EB3032,Cache Meadowville,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,22,EB3033,Cache Meadowville,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,23,EB3036,Cache South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,24,EB3037,Cache South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,25,EB3038,Manti,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,26,EB3039,Manti,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,27,EB3042,Fillmore Pahvant,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,28,EB3043,Fillmore Pahvant,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,29,EB3044,Dolores Triangle,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,30,EB3045,La Sal Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,31,EB3046,La Sal Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,32,EB3047,Monroe,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,33,EB3048,Monroe,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,34,EB3049,Mt Dutton,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,35,EB3050,Mt Dutton,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,36,EB3053,North Slope Three Corners,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,37,EB3056,Panguitch Lake,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,38,EB3057,Panguitch Lake,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,39,EB3063,Fishlake/Thousand Lakes,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,40,EB3064,Fishlake/Thousand Lakes,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,41,EB3065,Fishlake/Thousand Lakes,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,42,EB3066,San Juan Bull Elk,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,43,EB3067,San Juan Bull Elk,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,44,EB3068,Diamond Mtn,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,45,EB3069,Diamond Mtn,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,46,EB3072,Wasatch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,47,EB3073,Wasatch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,48,EB3077,Beaver East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,49,EB3079,Book Cliffs Little Creek Roadless,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,50,EB3081,Cache Meadowville,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,51,EB3083,Cache South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,52,EB3084,Manti,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,53,EB3086,Fillmore Pahvant,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,54,EB3087,La Sal Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,55,EB3088,Monroe,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,56,EB3089,Mt Dutton,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,57,EB3091,North Slope Three Corners,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,58,EB3093,Panguitch Lake,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,59,EB3096,Fishlake/Thousand Lakes,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,60,EB3097,San Juan Bull Elk,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,61,EB3098,Diamond Mtn,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,62,EB3100,Wasatch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,63,EB3102,Beaver East,Elk,9.1,9.1,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,64,EB3104,Book Cliffs Little Creek Roadless,Elk,8.3,8.3,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,65,EB3105,Cache Meadowville,Elk,7,7,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,66,EB3107,Cache South,Elk,7.1,7.1,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,67,EB3108,Manti,Elk,6.5,6.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,68,EB3110,Fillmore Pahvant,Elk,7.7,7.7,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,69,EB3111,La Sal Mtns,Elk,5.7,5.7,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,70,EB3112,Monroe,Elk,9.1,9.1,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,71,EB3113,Mt Dutton,Elk,7.8,7.8,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,72,EB3115,North Slope Three Corners,Elk,5.7,5.7,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,73,EB3117,Panguitch Lake,Elk,7.8,7.8,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,74,EB3120,Fishlake/Thousand Lakes,Elk,6.9,6.9,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,75,EB3121,San Juan Bull Elk,Elk,7.6,7.6,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,76,EB3122,Diamond Mtn,Elk,7,7,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,77,EB3124,Wasatch Mtns,Elk,5,5,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,78,EB3126,Manti,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,79,EB3127,Wasatch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,80,EB3130,Box Elder Pilot Mtn,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,81,EB3132,Cache North,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,82,EB3135,Barney Top/Kaiparowits,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,83,EB3136,Southwest Desert North,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,84,EB3137,West Desert Deep Creek,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,85,EB3139,Cache North,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,86,EB3142,Barney Top/Kaiparowits,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,87,EB3143,Southwest Desert North,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,88,EB3144,West Desert Deep Creek,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,89,EB3145,Boulder,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,90,EB3146,Southwest Desert South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,91,EB3147,Box Elder Grouse Creek,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,92,EB3148,Boulder,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,93,EB3149,Southwest Desert South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,94,EB3150,Box Elder Grouse Creek,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,95,EB3151,Boulder,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,96,EB3152,Southwest Desert South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,97,EB3153,Box Elder Grouse Creek,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,98,EB3154,Boulder,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,99,EB3155,Southwest Desert South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,100,EB3156,Boulder,Elk,7.8,7.8,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,101,EB3157,Southwest Desert South,Elk,6.6,6.6,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,102,EB3158,Beaver East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,103,EB3159,Beaver East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,104,EB3160,Book Cliffs Bitter Creek/East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,105,EB3161,Book Cliffs Bitter Creek/East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,106,EB3162,Book Cliffs Bitter Creek/East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,107,EB3163,Book Cliffs Bitter Creek/East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,108,EB3164,Book Cliffs Bitter Creek/East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,109,EB3165,Book Cliffs Bitter Creek/East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,110,EB3166,Book Cliffs Bitter Creek/East,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,111,EB3167,Book Cliffs Little Creek Roadless,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,112,EB3168,Cache Meadowville,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,113,EB3169,Cache Meadowville,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,114,EB3170,Cache South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,115,EB3171,Cache South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,116,EB3172,Manti,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,117,EB3173,Nebo/San Pitch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,118,EB3174,Nebo/San Pitch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,119,EB3175,Nebo/San Pitch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,120,EB3176,Nebo/San Pitch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,121,EB3177,Nebo/San Pitch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,122,EB3178,Nebo/San Pitch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,123,EB3179,Nebo/San Pitch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,124,EB3180,Fillmore Pahvant,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,125,EB3181,Fillmore Pahvant,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,126,EB3182,La Sal Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,127,EB3183,La Sal Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,128,EB3184,Monroe,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,129,EB3185,Monroe,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,130,EB3186,Mt Dutton,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,131,EB3187,Mt Dutton,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,132,EB3188,Panguitch Lake,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,133,EB3189,Panguitch Lake,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,134,EB3190,Boulder,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,135,EB3191,Boulder,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,136,EB3192,Fishlake/Thousand Lakes,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,137,EB3193,San Juan Bull Elk,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,138,EB3194,San Juan Bull Elk,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,139,EB3195,Diamond Mtn,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,140,EB3196,Diamond Mtn,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,141,EB3197,Southwest Desert South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,142,EB3198,Southwest Desert South,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,143,EB3199,Wasatch Mtns,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,144,EB3205,East Canyon,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,145,EB3208,Morgan-South Rich,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL L.E MATURE BULL.xlsx,true,146,EB3210,North Slope Three Corners,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL STATEWIDE.xlsx,true,2,EB1000,Elk - Statewide Permit,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 ELK BULL YOUTH GENERAL ANY BULL.xlsx,true,2,EB1011,Youth General Season Bull Elk,Elk,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,2,MB1000,Moose - Statewide Permit,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,3,MB6000,Cache,Moose,5.7,5.7,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,4,MB6001,Chalk Creek,Moose,4.8,4.8,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,5,MB6002,East Canyon,Moose,3.5,3.5,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,6,MB6003,"East Canyon, Morgan-Summit",Moose,3.5,3.5,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,7,MB6004,Kamas,Moose,4.5,4.5,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,8,MB6005,Morgan-South Rich,Moose,4.6,4.6,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,9,MB6006,"North Slope, Summit",Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,10,MB6007,"North Slope, Three Corners/West Daggett",Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,11,MB6008,Ogden,Moose,4.2,4.2,2023,2023 Hunt Success.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,12,MB6009,Diamond Mtn/Vernal,Moose,5,5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,13,MB6010,Yellowstone,Moose,3,3,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,14,MB6011,Wasatch Mtns/Central Mtns,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,15,MB6012,Box Elder,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,16,MB6201,Beaver Hollow CWMU,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,17,MB6202,Causey Spring CWMU,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,18,MB6206,Deseret CWMU,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,19,MB6208,East Fork Chalk Creek CWMU,Moose,3.5,3.5,2021,21_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,20,MB6211,Grass Valley/Clark Canyon CWMU,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,21,MB6219,Skull Crack CWMU,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,22,MB6222,Strawberry Ridge CWMU,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,23,MB6251,Hardscrabble CWMU,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,24,MB6256,Woodruff Creek South CWMU,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 MOOSE BULL O.I.L.xlsx,true,25,MB6258,Jacob's Creek CWMU,Moose,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
